,target
1_1,-9.070581074285707
1_2,-9.154901959985743
1_3,-9.187086643357144
1_4,-9.070581074285707
1_5,-9.096910013008056
2_1,2.120242262205589
2_2,2.0649779222697187
2_3,2.4803314840023867
2_4,2.697088981476096
2_5,2.2831044789790895
3_1,0.8429029356181686
3_2,0.8429029356181686
3_3,0.8729391133102407
3_4,0.7759561000573516
3_5,0.8429033198989692
4_1,1.1356006170862916
4_2,1.1738987429036662
4_3,1.1439321447920174
4_4,1.1281568900949643
4_5,1.2988338270652404
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-0.8919403973514719
5_5,-8.0
6_1,-0.37865823592148634
6_2,-1.044076402377851
6_3,-0.2169878571072784
6_4,-1.2686243899370344
6_5,-0.24888113257255942
7_1,-0.18150183485729235
7_2,-1.010482636327959
7_3,-0.31718010846604044
7_4,-0.6594783800299229
7_5,-0.19506073369008645
8_1,0.18638832738725183
8_2,-0.10977724317155138
8_3,-0.5427941331353063
8_4,-0.3574639944878145
8_5,-0.20604332922321453
9_1,-0.14484783050826477
9_2,0.28611755518257165
9_3,-0.4745719181591656
9_4,0.002077878773568231
9_5,-0.2174931095234751
10_1,2.454389065745924
10_2,1.911134075852707
10_3,2.4399949387693387
10_4,2.044536691263423
10_5,1.8664247169938026
11_1,0.9336478951502024
11_2,1.3478413447836115
11_3,1.0198591368541048
11_4,1.0869994557896097
11_5,1.105283862662214
12_1,-0.1713872061575766
12_2,0.14529500720251148
12_3,-0.3936835395132409
12_4,0.2436499436059209
12_5,-0.09506636223692341
13_1,0.8679817957895963
13_2,0.8801700258536731
13_3,0.40527526052869045
13_4,0.2792256357186542
13_5,0.8173767292474817
14_1,-3.81527025077155
14_2,-3.0622072003448912
14_3,-3.435075211185321
14_4,-3.715764234812689
14_5,-2.7870878218377633
15_1,0.7381674994220869
15_2,0.902060791927889
15_3,0.8107182284678545
15_4,0.7759560936917967
15_5,1.0585022843726983
16_1,0.1270308650392912
16_2,0.5933560348776882
16_3,0.5596435904136391
16_4,0.3388420487848383
16_5,0.3797161240312985
17_1,-1.366923908209702
17_2,-1.0942288600163823
17_3,-0.6156130253190196
17_4,-0.9043331804893623
17_5,-1.0325508578464857
18_1,0.1354617002573896
18_2,-0.48901073659395944
18_3,-0.2890572377260043
18_4,-0.041006754420355486
18_5,-0.8039968766711946
19_1,-0.4994901117678624
19_2,-0.3451524114223803
19_3,-0.3672056911501101
19_4,-0.638478182662546
19_5,-0.2919970278022056
20_1,0.3508087911584251
20_2,0.30953485861275354
20_3,0.3508777637271871
20_4,0.35981770312621647
20_5,0.36811000888128786
21_1,0.09525848089621204
21_2,0.2560003942911141
21_3,-0.46101371148323567
21_4,-0.20009307526843864
21_5,0.3096473124694575
22_1,-0.15120474080356405
22_2,0.2913787714693161
22_3,0.12170045721797342
22_4,0.8616317245484426
22_5,0.5685814167083714
23_1,0.10794962582487355
23_2,-0.05533222647824587
23_3,-0.26357017120369647
23_4,-0.3815049233512798
23_5,-0.0867837689779688
24_1,1.03240277862047
24_2,0.923099857529513
24_3,0.9037357734757158
24_4,1.057096209883794
24_5,0.9502718762311732
