,target
1_1,-1.2370016054240154
1_2,-1.163190542819494
1_3,-1.2869922431227843
1_4,-1.2602753750177502
1_5,-1.353223965107662
2_1,5.091235683989814
2_2,5.018515598012263
2_3,4.970394398723799
2_4,4.958309453986831
2_5,5.021657129037865
3_1,2.121092592218708
3_2,1.9988993959957277
3_3,2.1530376700374254
3_4,2.035455057993543
3_5,2.0395585039878035
4_1,2.4338224249606695
4_2,2.340942128541304
4_3,2.373977361045351
4_4,2.4726179767970247
4_5,2.4498352696672985
5_1,1.8391568103551361
5_2,1.8040586761416313
5_3,1.8223595806738082
5_4,1.7678479995968996
5_5,1.917471899855267
6_1,2.214057266087054
6_2,2.128407376843189
6_3,2.167563027544487
6_4,2.087021735197209
6_5,1.8127467634025767
7_1,1.583274237592614
7_2,1.7338340140079795
7_3,1.6556189057808899
7_4,1.7053720199768427
7_5,1.5619880052302713
8_1,1.9753273213193259
8_2,1.7333017048937072
8_3,1.7448878733864095
8_4,1.646606169510125
8_5,1.6479450110680498
9_1,1.754896873910241
9_2,1.5718685133000938
9_3,1.953859574574005
9_4,1.6872026743129525
9_5,1.7830023087574902
10_1,4.897683446994921
10_2,4.855171871138185
10_3,4.842889541536706
10_4,4.9245184491491
10_5,4.82067294161744
11_1,2.336970574721525
11_2,2.3540211817649586
11_3,2.4407004586114125
11_4,2.35112628944628
11_5,2.4284420075545117
12_1,4.585043192950603
12_2,4.7090426218881145
12_3,4.735971901792327
12_4,4.779650402004358
12_5,4.725466653949945
13_1,1.8873217068212873
13_2,1.8929286339216869
13_3,1.801932856806552
13_4,1.8385767498513343
13_5,1.9207074000040896
14_1,-1.0004677004874645
14_2,-0.9397976890063516
14_3,-1.0033552323867927
14_4,-0.9414241950233043
14_5,-0.9862347424996804
15_1,2.0627019939920013
15_2,2.185787847428462
15_3,2.0130993652304427
15_4,2.0749310890219754
15_5,2.0625337196841103
16_1,0.9196789824243149
16_2,0.9481753359242526
16_3,0.943805305305175
16_4,0.8759503562654785
16_5,0.8698141300111893
17_1,0.5051374640866152
17_2,0.4191938972859639
17_3,0.5021511852595759
17_4,0.48413960445849125
17_5,0.44564662613749956
18_1,0.9753332108550387
18_2,0.8955177595703961
18_3,1.1535520653610467
18_4,1.0364131808802524
18_5,1.0424151268319357
19_1,0.6076924020330388
19_2,0.6046045591276813
19_3,0.5385099775875735
19_4,0.5894708360598387
19_5,0.4739357072353956
20_1,0.3452565419317323
20_2,0.3314481766039078
20_3,0.3315016997035547
20_4,0.3652226005031443
20_5,0.35965753758214836
21_1,1.1560772023401873
21_2,0.834740547530882
21_3,0.4820956381292009
21_4,1.088036014035138
21_5,1.5784858689630963
22_1,1.165515103686579
22_2,0.7610973158736112
22_3,0.8391856244868433
22_4,1.1652910498523612
22_5,0.9441309077280188
23_1,-0.12960910379145166
23_2,0.0014817464442194255
23_3,-0.16096054052433462
23_4,-0.13088470669006064
23_5,-0.10001559683228432
24_1,2.154657601471972
24_2,2.157521520757307
24_3,2.104850662317603
24_4,2.1458365246723603
24_5,2.1101969081731986
