,target
1_1,-9.070581074285707
1_2,-9.045757490560675
1_3,-9.045757490560675
1_4,-9.045757490560675
1_5,-9.045757490560675
2_1,-9.045757490560675
2_2,-9.022276394711152
2_3,-9.022276394711152
2_4,-9.022276394711152
2_5,-9.022276394711152
3_1,1.745992470149534
3_2,1.7686563063978689
3_3,1.6967743774767547
3_4,1.7536790409921639
3_5,1.7882612919391219
4_1,2.035230342829776
4_2,1.9616826539695513
4_3,2.0622612664321385
4_4,2.0189928389442167
4_5,1.9800747875234954
5_1,-9.1249387366083
5_2,-9.1249387366083
5_3,-9.070581074285707
5_4,-9.045757490560675
5_5,-9.1249387366083
6_1,-1.711648059828924
6_2,-1.7340695295707904
6_3,-1.3919370063644363
6_4,-1.8726995944081786
6_5,-1.9881577105697374
7_1,1.0272051068559367
7_2,0.9466066400225066
7_3,0.9690990578807565
7_4,0.9824984415736859
7_5,1.0713483465211537
8_1,-2.3963738116267836
8_2,-2.8606754492702193
8_3,-2.5155148774716602
8_4,-4.194113613295528
8_5,-4.055490185292909
9_1,-1.7206903165487084
9_2,-3.1710710724323925
9_3,-5.39304926551936
9_4,-2.6438858962469114
9_5,-2.5956244063843563
10_1,-9.0
10_2,-9.045757490560675
10_3,-9.0
10_4,-9.022276394711152
10_5,-9.045757490560675
11_1,-4.5713785179838995
11_2,-4.29422349733221
11_3,-4.648166988269947
11_4,-4.489206413950231
11_5,-4.236044434577902
12_1,-5.2914261463589565
12_2,-6.416744533324306
12_3,-8.537602002101044
12_4,-6.833717932683429
12_5,-5.2069678483863555
13_1,-1.4087674464701425
13_2,-1.3601624006013893
13_3,-0.980101832802908
13_4,-1.0438802571935382
13_5,-1.7780781925624916
14_1,-7.3448615651886175
14_2,-7.39040559077478
14_3,-7.4185054577091005
14_4,-7.278601624478495
14_5,-7.534617148551582
15_1,1.7649602478433328
15_2,1.7655961370624746
15_3,1.7381672390045901
15_4,1.7301980718462233
15_5,1.7612322535861824
16_1,0.14256781358982126
16_2,0.25849418330002255
16_3,0.17806634433476776
16_4,0.17729354734345035
16_5,0.10208824448136641
17_1,-0.7613435640498194
17_2,-0.8815455419030653
17_3,-0.98452049161365
17_4,-0.8668049294754615
17_5,-1.0591466252801982
18_1,-0.05815494276833193
18_2,-0.03750411761125615
18_3,-0.3105112558823552
18_4,0.08749498299715745
18_5,-0.1623843738241063
19_1,0.03073705166871788
19_2,0.03612121833289437
19_3,0.04316630918822627
19_4,0.04868670388359489
19_5,-0.07142265406121066
20_1,0.23571510633795406
20_2,0.22224172291773253
20_3,0.22817792064280204
20_4,0.22478109252433445
20_5,0.2340735480852923
21_1,0.09525848089621204
21_2,0.2941492495692177
21_3,0.287295615467661
21_4,-0.10706827843059788
21_5,0.19932049663762452
22_1,1.1639017146744304
22_2,0.29114650837485184
22_3,-0.1599837163842051
22_4,0.7043854063137328
22_5,-0.1599837163842051
23_1,-0.9546951723631965
23_2,-0.9269496521243291
23_3,-0.8953452425786178
23_4,-0.9874776660655169
23_5,-0.8142726696476675
24_1,1.9242116385126853
24_2,1.9018993719699795
24_3,1.843505845075547
24_4,1.9637938202713672
24_5,1.9652665074747746
