,target
1_1,-9.1249387366083
1_2,-9.154901959985743
1_3,-9.070581074285707
1_4,-9.154901959985743
1_5,-9.1249387366083
2_1,0.5318894778863342
2_2,0.2831416109570789
2_3,0.4267440302648937
2_4,0.68140029885806
2_5,0.7850431062247749
3_1,0.8107185093255423
3_2,0.6967749985092527
3_3,0.7381675784554932
3_4,0.775956158009359
3_5,1.0947166428683106
4_1,1.0189942602208657
4_2,1.1117491311040502
4_3,1.058502321624749
4_4,1.0447411517376977
4_5,1.0769991644070975
5_1,-8.0
5_2,-0.8136908266335406
5_3,-2.6191326732349265
5_4,-8.0
5_5,-1.9993644952132428
6_1,-2.7246421196901434
6_2,-2.7006373304057805
6_3,-3.335464543057134
6_4,-2.4773910071218066
6_5,-2.232099945714274
7_1,0.020457034936251985
7_2,-0.8842129766715059
7_3,-0.0014929225757886436
7_4,-0.6729147184014592
7_5,-0.0072012825750642565
8_1,0.3289055532550707
8_2,0.3472836202628761
8_3,5.396138494190973e-05
8_4,0.16660810385029448
8_5,-0.08629661554175234
9_1,-0.05649594453455479
9_2,-0.0532946511204511
9_3,-0.3644367417978894
9_4,-0.04981360793819638
9_5,-0.31305133075693625
10_1,0.7891745916342088
10_2,0.5451009311321144
10_3,0.608319041781313
10_4,0.946583362010341
10_5,0.6392345199357444
11_1,-0.17297374956777758
11_2,0.45167422031215854
11_3,-0.3394760680517803
11_4,-0.055038857062607846
11_5,-0.8797219077893499
12_1,0.7384303014653031
12_2,0.3529660908309515
12_3,-0.16441859539270554
12_4,0.17958192105180457
12_5,0.5241021898861717
13_1,-0.32927528023597713
13_2,-0.5017484609132246
13_3,-0.434136211148636
13_4,0.048724272963501826
13_5,-0.8741649154509894
14_1,-4.562409553343975
14_2,-4.982013512319055
14_3,-4.936614093468985
14_4,-4.911135970556472
14_5,-4.476105976151584
15_1,0.6575277382724722
15_2,0.8728897273012871
15_3,0.7385483797940916
15_4,0.811335961805811
15_5,0.6974051746630474
16_1,-0.1431074384121902
16_2,0.2593475193330562
16_3,0.06866561096312115
16_4,0.008850941688550709
16_5,-0.22946090688990425
17_1,-2.1160016007682567
17_2,-2.0675985214357295
17_3,-0.6544670353988907
17_4,-1.6973330171697865
17_5,-1.7859351548936606
18_1,-1.0695889788761765
18_2,-0.2162712529421354
18_3,-0.31562508023365804
18_4,-0.6290211931205031
18_5,-1.3068170985030525
19_1,-0.011710752495417162
19_2,5.485767817023866e-05
19_3,-0.03108104466749141
19_4,-0.06345524741356233
19_5,0.04671938070116524
20_1,0.25781548495713996
20_2,0.2756808807897547
20_3,0.3522604922658633
20_4,0.22178793909388525
20_5,0.24747432826994106
21_1,0.09525848089621204
21_2,0.25600039431520116
21_3,-9.070581074285707
21_4,0.20180610171906269
21_5,0.3260561278224248
22_1,0.7944396362294572
22_2,0.29114650837485184
22_3,0.997132221170361
22_4,0.8616317245484426
22_5,0.6000732309541768
23_1,0.2787884493553462
23_2,0.14075735064884562
23_3,0.17121814638616373
23_4,0.16881202189690553
23_5,0.2059437476623046
24_1,0.9890861481210701
24_2,1.1480333961099976
24_3,1.0770162723552703
24_4,1.1614230827985559
24_5,1.1598431173255814
