,target
1_1,-9.1249387366083
1_2,-9.221848749616356
1_3,-9.154901959985743
1_4,-9.154901959985743
1_5,-9.096910013008056
2_1,-3.3334254431704418
2_2,-4.051848521034395
2_3,-2.8562352524150607
2_4,-2.919346514796159
2_5,-3.5599733056494762
3_1,1.095784250406527
3_2,0.9402265207901302
3_3,1.061975869989212
3_4,1.0379278222298227
3_5,1.1869865521837442
4_1,1.286768074331947
4_2,1.0585025720706467
4_3,1.2068016269432913
4_4,1.2282531598472373
4_5,1.1300643192448243
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,-7.8996294548824375
6_2,-7.758204568704802
6_3,-7.400662867007511
6_4,-7.567832730557412
6_5,-7.731656086048935
7_1,-0.5511011453235665
7_2,-0.1794089051731734
7_3,-0.3593213665073421
7_4,-1.8168492661636209
7_5,-0.40753149400711697
8_1,-1.7028619034693722
8_2,-1.3861983442957726
8_3,-2.6409819117389626
8_4,-1.0493855338284923
8_5,-2.6377138315072
9_1,-2.1247296133710525
9_2,-1.738168050156481
9_3,-1.6446452452181566
9_4,-2.2685926651823083
9_5,-2.3325876625479824
10_1,-2.5610672306841886
10_2,-3.06680000842632
10_3,-4.37860143296986
10_4,1.0436481230998904
10_5,-2.8892854900530462
11_1,-1.2034365586293743
11_2,-2.007556965184576
11_3,-1.817865610706644
11_4,-1.9020956138392298
11_5,-1.5671473216304699
12_1,0.4567065534237209
12_2,-1.4136145243235203
12_3,0.3128727957045592
12_4,-0.615431037782335
12_5,-1.368711090156796
13_1,-3.1220873906300164
13_2,-2.756539352698522
13_3,-2.1874561278537876
13_4,-2.886734257841583
13_5,-3.028842740052731
14_1,-6.11719095860756
14_2,-6.683295960299963
14_3,-6.4943074925878
14_4,-6.3025962767995125
14_5,-6.655509480758107
15_1,1.126852405381922
15_2,1.0970456975042109
15_3,1.1271173182719836
15_4,1.0998942521591337
15_5,1.1661629085063754
16_1,1.0827749380590366
16_2,0.9529818637139634
16_3,0.5929233808396916
16_4,0.9004447195481842
16_5,0.9122757832930463
17_1,-1.4678005426913443
17_2,-2.8652544727214146
17_3,-1.7729563308714527
17_4,-1.9114932919000835
17_5,-1.5551763567799095
18_1,-1.168288298658684
18_2,-0.6348369164378977
18_3,-0.3643020915015027
18_4,-1.5732954344088939
18_5,-1.2766402248621707
19_1,0.20109530758169336
19_2,0.05661572549150004
19_3,0.13432988853686753
19_4,0.1951546269346767
19_5,0.00545921074306234
20_1,0.32068527861350604
20_2,0.17177028541210196
20_3,0.35408187675969005
20_4,0.280272736817465
20_5,0.21835669514452005
21_1,0.09525848089621204
21_2,0.2995876252038021
21_3,0.2260878879863617
21_4,0.09525848089621204
21_5,0.09525848089621204
22_1,-9.022276394711152
22_2,0.29114650837485184
22_3,-0.009883487066983708
22_4,0.8616317245484426
22_5,0.8616317245484426
23_1,0.3400107382041244
23_2,0.390267200743647
23_3,0.375848677882535
23_4,0.39105942392623944
23_5,0.3684993307762661
24_1,1.2826047397137055
24_2,1.2403616811866844
24_3,1.3358681082798862
24_4,1.2777395628958668
24_5,1.2595891643966777
