,target
1_1,-7.697885623043799
1_2,-7.587539452570039
1_3,-7.576754126063192
1_4,-7.599462010608054
1_5,-7.906578314837765
2_1,4.025895253551374
2_2,3.910717331093693
2_3,3.891059539019766
2_4,3.968794706906454
2_5,4.042207770291952
3_1,2.312169305872161
3_2,1.787420113307151
3_3,1.7101900364528697
3_4,1.8759941512742497
3_5,2.3856346485021542
4_1,2.251958878051559
4_2,2.156484033182546
4_3,2.257980487424431
4_4,2.184013505443881
4_5,2.1562284230960582
5_1,1.2638063621893971
5_2,0.921974118499365
5_3,1.3055079080676746
5_4,1.1502858829827072
5_5,1.4454057304446422
6_1,0.801623888730933
6_2,0.8145786722649248
6_3,1.150150083581207
6_4,0.8890140337888592
6_5,0.42286065094049685
7_1,1.283961638801233
7_2,1.305922892737169
7_3,1.4143741954930042
7_4,1.28574455725994
7_5,1.44847921452772
8_1,1.4619266773005197
8_2,1.45366759087226
8_3,1.4267022262751097
8_4,1.4292964732029474
8_5,1.4410573319274365
9_1,1.439643695680478
9_2,1.4337144229065553
9_3,1.4291473765263363
9_4,1.4270709433252406
9_5,1.4458307252841542
10_1,4.036191360657045
10_2,4.01179881332944
10_3,3.9403527003754375
10_4,3.969239746141898
10_5,4.030131973970552
11_1,2.2441160523232537
11_2,2.3313551601439584
11_3,2.27208927593356
11_4,2.275161235382335
11_5,2.2369738126257306
12_1,0.6389278653265009
12_2,0.22127417774775332
12_3,0.026303862386828684
12_4,0.3285822201455056
12_5,0.12012335852522867
13_1,0.09447975683080274
13_2,0.42511220685420065
13_3,0.20744425244127104
13_4,0.5283728399562171
13_5,0.8750538388295493
14_1,-2.530746346702766
14_2,-2.53241113105454
14_3,-2.564483978388648
14_4,-2.5598779238965026
14_5,-2.56786556478251
15_1,1.8371254519226277
15_2,2.2277981603726693
15_3,2.383962236460259
15_4,2.1669830295377697
15_5,2.1973435720117354
16_1,1.5450119759181586
16_2,1.5168659765940753
16_3,1.4859141215642633
16_4,1.4718117019805257
16_5,1.0559754128234282
17_1,-0.37477777943614393
17_2,-0.15477024349330704
17_3,0.128560884874447
17_4,-0.2117881996016717
17_5,-0.3283800446172284
18_1,0.23853640041528668
18_2,0.357905746647586
18_3,0.5123201558522582
18_4,0.584065166691325
18_5,0.2855428583948075
19_1,0.7624249022271296
19_2,0.8038691685625842
19_3,0.7920564437042893
19_4,0.7852855424113122
19_5,0.7875342721247501
20_1,0.3823643680249966
20_2,0.38472145864189145
20_3,0.39239795725708737
20_4,0.35102578364588366
20_5,0.36420106576029243
21_1,1.0586735710906996
21_2,0.3008964052677059
21_3,0.8457860445811418
21_4,1.0861150935766075
21_5,1.409814182637991
22_1,1.163901715132998
22_2,0.8617623457533201
22_3,0.9971322244622643
22_4,1.1639017150808881
22_5,0.9416480880851393
23_1,0.6597262092876148
23_2,0.627977622079877
23_3,0.6615981888800734
23_4,0.6332268336965514
23_5,0.6516441880182667
24_1,2.396622011027433
24_2,2.391507168642043
24_3,2.4159784853221726
24_4,2.4071938465518814
24_5,2.4003146682405485
