,target
1_1,-9.070581074285707
1_2,-9.070581074285707
1_3,-9.045757490560675
1_4,-9.070581074285707
1_5,-9.045757490560675
2_1,-0.13586969417518904
2_2,-0.012544363025300402
2_3,0.2989608025720334
2_4,-0.3744346616328817
2_5,-0.17898470377306777
3_1,1.7684513579290617
3_2,1.7053751263617352
3_3,1.679045689563408
3_4,1.7795595828892588
3_5,1.722078485357818
4_1,2.1561656172742834
4_2,2.0489566358229685
4_3,2.080588801894606
4_4,2.1576705852298983
4_5,2.004568103030275
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,-2.6389312809143934
6_2,-2.7762275796137814
6_3,-1.9822494771681394
6_4,-2.615759189018157
6_5,-3.058000136607991
7_1,1.2914733008167343
7_2,1.158650396701972
7_3,1.2367383074745646
7_4,1.187159441163278
7_5,1.0995484750788331
8_1,0.8645256068208226
8_2,0.8733126977321553
8_3,0.879883746816989
8_4,0.8843783683085822
8_5,0.8661032804890884
9_1,0.8200477859199128
9_2,0.8559104226601573
9_3,0.9752203611458298
9_4,0.8303289774088091
9_5,0.8362897769573227
10_1,0.5840262069746215
10_2,0.09389220888578528
10_3,0.23314268060314045
10_4,0.4420455368275013
10_5,0.08644609819358925
11_1,-9.022276394711152
11_2,-7.340559218129682
11_3,-8.667561540084394
11_4,-7.363512103646634
11_5,-8.537602002101044
12_1,-4.244367121372118
12_2,-4.460711199213986
12_3,-4.812022664054929
12_4,-6.159172772425614
12_5,-3.8031787960281043
13_1,-0.3147727325672967
13_2,-0.13360721053329466
13_3,-0.8962749228743296
13_4,0.1783371869214055
13_5,-0.04479660532667046
14_1,-6.979224511806442
14_2,-6.8117748272947205
14_3,-7.061480274823508
14_4,-6.928117992693875
14_5,-6.84103473961659
15_1,1.6699023407919478
15_2,1.7381672589956865
15_3,1.641257336035942
15_4,1.6052597983491375
15_5,1.688019984958026
16_1,0.6873234744870129
16_2,1.4804685094071544
16_3,1.2973191226112226
16_4,1.4431975753565287
16_5,0.8824926339230708
17_1,-0.3034482326661441
17_2,-0.6793370630425682
17_3,-0.5682955675105239
17_4,-0.5631405951970874
17_5,-0.628235133638016
18_1,0.12292425206513544
18_2,0.1504574931140089
18_3,0.05270844604138296
18_4,0.36913968007097125
18_5,-0.05010705466329088
19_1,0.726214504242671
19_2,0.741552785308802
19_3,0.7352272314599614
19_4,0.744176071906605
19_5,0.7461393731245886
20_1,0.36045743892093235
20_2,0.3685104240345679
20_3,0.3697755536154238
20_4,0.37457297757869057
20_5,0.3823315721021861
21_1,0.7620177965636586
21_2,0.31365843591959913
21_3,0.8457860397464235
21_4,0.6048918061065102
21_5,0.3821656427942743
22_1,1.1639017146744304
22_2,0.8616317245484426
22_3,1.046324161866968
22_4,1.1639017146744304
22_5,0.9416480862943624
23_1,0.5309460687644099
23_2,0.5687435939373668
23_3,0.5363225411830871
23_4,0.5505926370524415
23_5,0.5875838458497007
24_1,2.3757176903795094
24_2,2.3601849269580977
24_3,2.37726255172198
24_4,2.3693894514464633
24_5,2.358065440490901
