,target
1_1,-9.221848749616356
1_2,-9.154901959985743
1_3,-9.301029995663981
1_4,-9.522878745280337
1_5,-9.096910013008056
2_1,-9.045757490560675
2_2,-10.0
2_3,-9.0
2_4,-9.301029995663981
2_5,-9.698970004336019
3_1,0.9520472305227435
3_2,0.7759562769724533
3_3,0.8539858532816705
3_4,0.8429029356181686
3_5,0.5998652010773151
4_1,0.5418730262866825
4_2,1.276557883767669
4_3,1.0391966936562789
4_4,1.3402257851187749
4_5,1.2019242291065027
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,-9.045757490560675
6_2,-9.096910013008056
6_3,-9.698970004336019
6_4,-9.154901959985743
6_5,-9.221848749616356
7_1,-8.0
7_2,-8.0
7_3,-8.0
7_4,-8.0
7_5,-1.385013665763949
8_1,-9.221848749616356
8_2,-9.397940008672037
8_3,-9.301029995663981
8_4,-9.698970004336019
8_5,-9.096910013008056
9_1,-9.221848749616356
9_2,-9.301029995663981
9_3,-9.698970004336019
9_4,-9.045757490560675
9_5,-9.096910013008056
10_1,-9.096910013008056
10_2,-9.045757490560675
10_3,-9.045757490560675
10_4,-9.221848749616356
10_5,-9.397940008672037
11_1,-9.0
11_2,-9.301029995663981
11_3,-9.301029995663981
11_4,-9.154901959985743
11_5,-9.301029995663981
12_1,-10.0
12_2,-9.221848749616356
12_3,-6.582362260347771
12_4,-7.661543506395395
12_5,-9.154901959985743
13_1,-9.096910013008056
13_2,-9.301029995663981
13_3,-9.045757490560675
13_4,-8.67778070526608
13_5,-6.80493100353141
14_1,-9.045757490560675
14_2,-9.0
14_3,-9.221848749616356
14_4,-9.0
14_5,-9.096910013008056
15_1,0.7481707059072416
15_2,0.8429029356181686
15_3,0.29883520541333397
15_4,1.0453189603566462
15_5,0.6967752140853716
16_1,-0.12547123615493053
16_2,0.6063502627285885
16_3,0.35123205172634403
16_4,0.5612325816005298
16_5,-0.3199039916744394
17_1,-3.1256049338942957
17_2,-3.6348532200334174
17_3,-3.000081589881995
17_4,-1.990051862567543
17_5,-3.1166771626492995
18_1,-0.19526873091979682
18_2,-1.1154878765050444
18_3,-0.5477126812785836
18_4,-1.0933928983941066
18_5,-0.49780597521217423
19_1,-0.010783824026524003
19_2,-0.25310643940573807
19_3,-0.4086439462849142
19_4,-0.11519918469859099
19_5,-0.5648125299761336
20_1,0.09768164899081888
20_2,0.11489042261959974
20_3,0.27763732581463907
20_4,0.23983051400635888
20_5,0.29967965282003733
21_1,0.1939617169555255
21_2,0.44373042903910415
21_3,-9.259637310505756
21_4,0.39321952549488626
21_5,0.3260561278224248
22_1,-10.0
22_2,-0.1599837163842051
22_3,0.29114650837485184
22_4,0.5690603666061137
22_5,0.8616317245484426
23_1,0.20501102565141177
23_2,0.15041340492520702
23_3,0.11834648608786916
23_4,0.2417292532386599
23_5,0.2403357687882866
24_1,1.2081060979656804
24_2,0.8053919946522393
24_3,1.1525736448205284
24_4,0.8705826768737541
24_5,1.0979979482121371
