,target
1_1,-9.154901959985743
1_2,-9.045757490560675
1_3,-9.187086643357144
1_4,-9.154901959985743
1_5,-9.1249387366083
2_1,-9.154901959985743
2_2,-9.259637310505756
2_3,-9.187086643357144
2_4,-9.301029995663981
2_5,-9.187086643357144
3_1,0.4749264644690152
3_2,0.3957452184213904
3_3,0.4749264644690152
3_4,0.6510174791893731
3_5,0.5998652010773151
4_1,0.8107200929731041
4_2,0.9755283520915398
4_3,0.9272237474041649
4_4,0.900894921864048
4_5,0.8429029356181686
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,-9.045757490560675
6_2,-7.663540266151471
6_3,-9.0
6_4,-9.022276394711152
6_5,-9.0
7_1,-0.2601972087739183
7_2,-1.8613153854217377
7_3,-0.40870063891788655
7_4,-0.7123012779074708
7_5,-0.4522320620309866
8_1,-9.1249387366083
8_2,-9.187086643357144
8_3,-9.1249387366083
8_4,-9.221848749616356
8_5,-9.096910013008056
9_1,-9.096910013008056
9_2,-9.1249387366083
9_3,-9.187086643357144
9_4,-9.154901959985743
9_5,-9.259637310505756
10_1,-9.187086643357144
10_2,-9.187086643357144
10_3,-9.154901959985743
10_4,-9.187086643357144
10_5,-9.070581074285707
11_1,-9.221848749616356
11_2,-9.070581074285707
11_3,-9.096910013008056
11_4,-9.1249387366083
11_5,-9.070581074285707
12_1,-9.022276394711152
12_2,-9.070581074285707
12_3,-9.0
12_4,-9.096910013008056
12_5,-9.096910013008056
13_1,-6.860120913598763
13_2,-8.769551078621726
13_3,-5.588868729060436
13_4,-7.629857152948898
13_5,-5.620603824805836
14_1,-9.045757490560675
14_2,-9.045757490560675
14_3,-9.022276394711152
14_4,-9.045757490560675
14_5,-9.045757490560675
15_1,0.29883520541333397
15_2,0.29883520541333397
15_3,0.29883520541333397
15_4,0.474926464483565
15_5,0.3957452184213904
16_1,-0.0826997534351446
16_2,-0.1747420474478552
16_3,-0.42395649538851105
16_4,-0.30453458814270695
16_5,0.09204998164476287
17_1,-3.105800281777186
17_2,-2.3917579605553385
17_3,-1.8092871683700606
17_4,-2.1632594778232264
17_5,-2.566794355395033
18_1,-0.8884515347261185
18_2,-1.236607789658181
18_3,-0.10337873761608783
18_4,-0.7588857897353943
18_5,-0.740265137086252
19_1,-0.9247596411986785
19_2,-0.7590436872653822
19_3,-0.7758756357819329
19_4,-1.0764473017579224
19_5,-0.9283566810084628
20_1,0.24419504725233304
20_2,0.31656275487449664
20_3,0.27080269197095513
20_4,0.2646533907472585
20_5,0.2866024578639739
21_1,0.09525848089621204
21_2,0.2560003942911141
21_3,-9.346787486224656
21_4,0.09525848089621204
21_5,-9.154901959985743
22_1,-9.397940008672037
22_2,-0.1599837163842051
22_3,-0.009883487089198274
22_4,0.5682708499014111
22_5,-0.1599837163842051
23_1,0.0876397199059349
23_2,-0.3334181447593899
23_3,-0.25382928102524
23_4,-0.3035427382093078
23_5,-0.39448222026320945
24_1,0.8941154810247719
24_2,0.826088611240586
24_3,0.8568808847935223
24_4,0.8945838894780466
24_5,0.839363611575533
