src_id,dst_id,score
0,1_1,-0.1634822737421503
0,2_1,3.2700402334958563
0,3_1,1.410106190781488
0,4_1,1.446247507849654
0,5_1,-8.0
0,6_1,1.3332035564527562
0,7_1,0.7831625978789374
0,8_1,1.6801206505764743
0,9_1,1.7549373179647634
0,10_1,3.571240413109674
0,11_1,1.551959362293937
0,12_1,5.399445739976587
0,13_1,2.065716093266116
0,14_1,-0.0921343576544764
0,15_1,1.4433120978068963
0,16_1,0.6421842776622617
0,17_1,0.295900820739682
0,18_1,0.8425085807398945
0,19_1,0.3423473990321627
0,20_1,0.4240972715244678
0,21_1,0.40888701603459876
0,22_1,0.3049989296546138
0,23_1,0.28210966592978204
0,24_1,1.4473944105089873
0,1_2,-0.20303451442020035
0,2_2,3.424639708940912
0,3_2,1.3440261126550095
0,4_2,1.5137463222840024
0,5_2,-8.0
0,6_2,1.2346822876601364
0,7_2,0.5712703269119591
0,8_2,1.5836176945039355
0,9_2,1.8635122076858146
0,10_2,3.6340622056378638
0,11_2,1.5694751050412774
0,12_2,5.32270063567347
0,13_2,2.0523202469634705
0,14_2,-0.16966357575275814
0,15_2,1.438275287612661
0,16_2,0.6938435178559271
0,17_2,0.3429525873225069
0,18_2,0.8441886586343007
0,19_2,0.2823512868139628
0,20_2,0.4006052049981138
0,21_2,0.4011846864958577
0,22_2,0.5394025612300931
0,23_2,0.24666048118987943
0,24_2,1.398329431081057
0,1_3,-0.1743667318883959
0,2_3,3.208633130881932
0,3_3,1.4368682965857256
0,4_3,1.5542020289487026
0,5_3,-8.0
0,6_3,1.103641217074098
0,7_3,0.5253351948036671
0,8_3,1.7556164409850836
0,9_3,1.8852000468340833
0,10_3,3.7711188430946563
0,11_3,1.5828554109148811
0,12_3,5.427766646477319
0,13_3,1.9762840476496641
0,14_3,-0.0380662584957471
0,15_3,1.4103131164904332
0,16_3,0.6668604323970987
0,17_3,0.2733259667609903
0,18_3,0.7097199317923343
0,19_3,0.3958376470153252
0,20_3,0.3811663949344633
0,21_3,0.4869552428938798
0,22_3,0.5655444953999108
0,23_3,0.295287128154084
0,24_3,1.450219043459604
0,1_4,-0.23531222699702584
0,2_4,3.5057952567573802
0,3_4,1.3072526391096482
0,4_4,1.5177398807514118
0,5_4,-8.0
0,6_4,0.7630497773868016
0,7_4,0.645932712064283
0,8_4,1.8014116383197336
0,9_4,1.7079952001294691
0,10_4,3.6795392097065536
0,11_4,1.821243795948344
0,12_4,5.4889526573747025
0,13_4,1.9946710363561326
0,14_4,-0.1859225879247176
0,15_4,1.4225617768895216
0,16_4,0.7392836995390485
0,17_4,0.24680132280311745
0,18_4,0.7882129330282752
0,19_4,0.4167809650933323
0,20_4,0.36212685580422027
0,21_4,0.32301383809499995
0,22_4,0.4783728867809862
0,23_4,0.21289774635505515
0,24_4,1.4234448486971982
0,1_5,-0.27054519047085596
0,2_5,3.08624031158231
0,3_5,1.418618773915324
0,4_5,1.5224755782203976
0,5_5,-8.0
0,6_5,1.1367072568726821
0,7_5,0.7525647186120462
0,8_5,1.7820408488103403
0,9_5,1.8267351718797091
0,10_5,3.575858956746069
0,11_5,1.5116914263450172
0,12_5,5.376928400755862
0,13_5,2.0433011990021437
0,14_5,-0.19423139216707289
0,15_5,1.3504337939982785
0,16_5,0.7960482266739008
0,17_5,0.27256536270841053
0,18_5,0.7814452599551677
0,19_5,0.4141996145143804
0,20_5,0.4166293342035859
0,21_5,0.43930486841788996
0,22_5,0.41898094131259966
0,23_5,0.2074363502170543
0,24_5,1.4622985443946481
1,1_1,-8.0
1,2_1,-5.8407336689065055
1,3_1,0.06978597775102656
1,4_1,0.3913531980854136
1,5_1,-8.0
