src_id,dst_id,score
0,1_1,1.7048711504814464
0,2_1,5.616444077149443
0,3_1,2.6596700726298006
0,4_1,2.8784857325263418
0,5_1,1.1956037686927397
0,6_1,4.248588494702014
0,7_1,2.6173852873707673
0,8_1,4.632211376830906
0,9_1,4.725436446625322
0,10_1,6.1976947002910565
0,11_1,2.49917236926979
0,12_1,7.9477594178441615
0,13_1,3.1516360953645277
0,14_1,1.333015989472681
0,15_1,2.7041265432025856
0,16_1,1.5089334761377813
0,17_1,0.9254868966249681
0,18_1,1.4772258863601584
0,19_1,1.1765524944771046
0,20_1,4.240260415939266
0,21_1,1.8502680880259614
0,22_1,1.8150629302979813
0,23_1,0.5998833730516626
0,24_1,2.74650285275919
0,1_2,1.6320997543599094
0,2_2,5.729414463520285
0,3_2,2.6684871370448286
0,4_2,2.907111823828527
0,5_2,1.2577155160578517
0,6_2,2.8771827955781832
0,7_2,2.648670742367998
0,8_2,4.512577656578553
0,9_2,4.757808656754776
0,10_2,6.134627486020925
0,11_2,2.5824530852459295
0,12_2,7.951358202570938
0,13_2,3.088784109996738
0,14_2,1.4450646474131847
0,15_2,2.7523363900440354
0,16_2,1.5004894261711967
0,17_2,0.8968266956849108
0,18_2,1.4592844452757472
0,19_2,1.1493422603251584
0,20_2,4.245261622448684
0,21_2,1.8732325604976459
0,22_2,1.8355531388783468
0,23_2,0.6207956970006656
0,24_2,2.7442497622051882
0,1_3,1.6589329748095452
0,2_3,5.611784998051006
0,3_3,2.6394259244104776
0,4_3,2.9052520628560794
0,5_3,1.158493331966266
0,6_3,2.8965656559444137
0,7_3,2.6637870268313333
0,8_3,4.480402612546746
0,9_3,4.784127225518558
0,10_3,6.059354825002489
0,11_3,2.5511290958889483
0,12_3,7.849505157328322
0,13_3,3.1177082098692748
0,14_3,1.416111211013171
0,15_3,2.7122315352534407
0,16_3,1.5003899233377287
0,17_3,0.9081738832223212
0,18_3,1.4751214834850943
0,19_3,1.1540446677544667
0,20_3,4.317879547008142
0,21_3,1.8451523908463972
0,22_3,1.8377183650097444
0,23_3,0.5919206316110978
0,24_3,2.7288707667153496
0,1_4,1.6643927326865886
0,2_4,5.625161961922898
0,3_4,2.6752488221937556
0,4_4,2.91378072632644
0,5_4,1.2624335129478452
0,6_4,2.81613864221758
0,7_4,2.601150248572568
0,8_4,4.518600703714469
0,9_4,4.72037413401908
0,10_4,6.126942789051099
0,11_4,2.4571527700951195
0,12_4,7.866430646034942
0,13_4,3.1564051803694744
0,14_4,1.3948697428947572
0,15_4,2.7139658269486797
0,16_4,1.520704931406009
0,17_4,0.9293164127663419
0,18_4,1.5182961219167759
0,19_4,1.1351044271582524
0,20_4,4.301581114889657
0,21_4,1.8474794198398945
0,22_4,1.8255428581189588
0,23_4,0.6072304095380355
0,24_4,2.745073877419604
0,1_5,1.720419987194498
0,2_5,5.6923049781216015
0,3_5,2.6829953746749933
0,4_5,2.863137670820061
0,5_5,1.272691726341438
0,6_5,2.6955502581019606
0,7_5,2.6658963635820103
0,8_5,4.632859676316689
0,9_5,4.773364645363573
0,10_5,6.145904455610986
0,11_5,2.506851142826215
0,12_5,7.913948469426155
0,13_5,3.168076035897157
0,14_5,1.376018651240103
0,15_5,2.7108833348085226
0,16_5,1.4983726181567083
0,17_5,0.867824155744796
0,18_5,1.4371029931431938
0,19_5,1.1660717045419908
0,20_5,4.265296662237596
0,21_5,1.8513717412776325
0,22_5,1.8380192089975713
0,23_5,0.6067244523522592
0,24_5,2.757070017353895
