src_id,dst_id,score
0,1_1,-8.0
0,2_1,-8.0
0,3_1,0.7759562768815168
0,4_1,1.1281379180019788
0,5_1,-8.0
0,6_1,-8.0
0,7_1,-0.20468047034083478
0,8_1,-8.0
0,9_1,-8.0
0,10_1,-8.0
0,11_1,-8.0
0,12_1,-8.0
0,13_1,-8.0
0,14_1,-8.0
0,15_1,1.0189936701643407
0,16_1,-0.03231646360816784
0,17_1,0.08403666465202381
0,18_1,-0.6153205982507294
0,19_1,-0.13691418748821355
0,20_1,0.21965507699181683
0,21_1,0.09525848089621204
0,22_1,-8.0
0,23_1,0.0499441791285862
0,24_1,0.9604145120242096
0,1_2,-8.0
0,2_2,-8.0
0,3_2,0.9520473526880661
0,4_2,1.0769859976735898
0,5_2,-8.0
0,6_2,-8.0
0,7_2,-0.04569278902536464
0,8_2,-8.0
0,9_2,-8.0
0,10_2,-8.0
0,11_2,-8.0
0,12_2,-8.0
0,13_2,-8.0
0,14_2,-8.0
0,15_2,0.9520473526880661
0,16_2,-0.07899540045685172
0,17_2,-1.3019944042270677
0,18_2,-1.4676791460365723
0,19_2,-0.04714730553592884
0,20_2,0.15267935765521753
0,21_2,0.13561230044019443
0,22_2,0.29114650837485184
0,23_2,0.2148919761594847
0,24_2,0.9890312034908268
0,1_3,-8.0
0,2_3,-8.0
0,3_3,1.058501901080052
0,4_3,0.9008947844280867
0,5_3,-8.0
0,6_3,-8.0
0,7_3,0.049137471546919574
0,8_3,-8.0
0,9_3,-8.0
0,10_3,-8.0
0,11_3,-8.0
0,12_3,-8.0
0,13_3,-8.0
0,14_3,-8.0
0,15_3,0.6967749941835867
0,16_3,-0.007944165486478345
0,17_3,-0.7570455487624725
0,18_3,0.01759287609014715
0,19_3,0.013205987707493608
0,20_3,0.26395862932326863
0,21_3,0.3056786860071868
0,22_3,0.29114650837485184
0,23_3,0.14758524163857567
0,24_3,1.093742414240877
0,1_4,-8.0
0,2_4,-8.0
0,3_4,1.0391970943733424
0,4_4,1.0769859976735898
0,5_4,-8.0
0,6_4,-8.0
0,7_4,0.16360151609295878
0,8_4,-8.0
0,9_4,-8.0
0,10_4,-8.0
0,11_4,-8.0
0,12_4,-8.0
0,13_4,-8.0
0,14_4,-8.0
0,15_4,1.0585022843745961
0,16_4,0.1564564770394848
0,17_4,-0.37591148645954786
0,18_4,0.4591222294816763
0,19_4,0.1076659572476732
0,20_4,0.19846601793202234
0,21_4,0.3725188348313165
0,22_4,0.8616317245484426
0,23_4,0.09918742024985053
0,24_4,1.3306136161185262
0,1_5,-8.0
0,2_5,-8.0
0,3_5,1.0585022843745961
0,4_5,0.9755283520915399
0,5_5,-8.0
0,6_5,-8.0
0,7_5,0.04563330150796626
0,8_5,-8.0
0,9_5,-8.0
0,10_5,-8.0
0,11_5,-8.0
0,12_5,-8.0
0,13_5,-8.0
0,14_5,-8.0
0,15_5,0.9520473526880662
0,16_5,0.2497073161186568
0,17_5,-1.3271692997151276
0,18_5,-0.466543222822627
0,19_5,-0.002771837387350008
0,20_5,0.22476982293085795
0,21_5,0.2924393122551338
0,22_5,0.8616317245484426
0,23_5,0.27239469645247144
0,24_5,1.1665142117706169
1,1_1,-8.0
1,2_1,-8.0
1,3_1,0.7381676993328877
1,4_1,1.1881361269916786
1,5_1,-8.0
1,6_1,-8.0
1,7_1,-0.33874297261298325
1,8_1,-8.0
1,9_1,-8.0
1,10_1,-8.0
1,11_1,-8.0
1,12_1,-8.0
1,13_1,-8.0
1,14_1,-8.0
1,15_1,0.9520473526880661
1,16_1,0.14798963128225473
1,17_1,-1.8658916802954826
1,18_1,-0.5773101673957758
1,19_1,0.03953564874235336
1,20_1,0.07351233306171022
1,21_1,0.14740815234341037
1,22_1,-8.0
1,23_1,0.26384041959189114
1,24_1,1.0237188046454895
1,1_2,-8.0
1,2_2,-8.0
1,3_2,0.8429029356181686
1,4_2,1.0189940899628096
1,5_2,-8.0
1,6_2,-8.0
1,7_2,-0.8842129766715059
1,8_2,-8.0
1,9_2,-8.0
1,10_2,-8.0
1,11_2,-8.0
1,12_2,-8.0
1,13_2,-8.0
1,14_2,-8.0
1,15_2,0.810718228081724
1,16_2,-0.19194544637254812
1,17_2,-2.663226016712042
1,18_2,-1.3964849436195146
1,19_2,0.02388999623351653
1,20_2,0.08067676369766086
1,21_2,0.2260878879863617
1,22_2,0.12170028122645471
1,23_2,-0.0023196855585423206
1,24_2,1.2670451769475763
1,1_3,-8.0
1,2_3,-8.0
1,3_3,1.058501901080052
1,4_3,0.9978047699500368
1,5_3,-8.0
1,6_3,-8.0
1,7_3,-0.42029446111616575
1,8_3,-8.0
1,9_3,-8.0
1,10_3,-8.0
1,11_3,-8.0
1,12_3,-8.0
1,13_3,-8.0
1,14_3,-8.0
1,15_3,0.7759560936299599
1,16_3,-0.677021700474003
1,17_3,-1.292186506634983
1,18_3,-0.19133130740015855
1,19_3,0.07843664638248841
1,20_3,0.06638580466474056
1,21_3,0.5063415500804782
1,22_3,0.3565561177629541
1,23_3,0.1947991541709696
1,24_3,1.0284687302149462
1,1_4,-8.0
1,2_4,-8.0
1,3_4,0.8728661799386483
1,4_4,0.8728660333402818
1,5_4,-8.0
1,6_4,-8.0
1,7_4,-0.6764458061082679
1,8_4,0.29345530867056574
1,9_4,-8.0
1,10_4,-8.0
1,11_4,-8.0
1,12_4,-8.0
1,13_4,-8.0
1,14_4,-8.0
1,15_4,0.893534541046944
1,16_4,0.024500718369280212
1,17_4,-1.6981903924085504
1,18_4,-0.6239762470781279
1,19_4,-0.1227883870028846
1,20_4,0.11490319634381582
1,21_4,0.15650945809139175
1,22_4,0.8616317245484426
1,23_4,0.17551562931080802
1,24_4,1.1844215726302734
1,1_5,-8.0
1,2_5,-8.0
1,3_5,0.8469374938104032
1,4_5,0.9978047699500368
1,5_5,-8.0
1,6_5,-8.0
1,7_5,-0.4522320620309866
1,8_5,-8.0
1,9_5,-8.0
1,10_5,-8.0
1,11_5,-8.0
1,12_5,-8.0
1,13_5,-8.0
1,14_5,-8.0
1,15_5,0.7759560936299599
1,16_5,0.059807636952496836
1,17_5,-2.243876547614045
1,18_5,-0.6407845323108055
1,19_5,-0.30747680971552255
1,20_5,0.15867873684098205
1,21_5,0.2924393122551338
1,22_5,0.6640130178764356
1,23_5,0.25270337932240494
1,24_5,1.1412112801838135
2,1_1,-8.0
2,2_1,-8.0
2,3_1,0.9755284687759053
2,4_1,1.1281381630684872
2,5_1,-8.0
2,6_1,-8.0
2,7_1,-0.293002617901521
2,8_1,-8.0
2,9_1,-8.0
2,10_1,-8.0
2,11_1,-8.0
2,12_1,-8.0
2,13_1,-8.0
2,14_1,-8.0
2,15_1,0.8728661799386483
2,16_1,-0.06189927818528297
2,17_1,-0.5845277018804041
2,18_1,-0.442983946554429
2,19_1,-0.3959370412314534
2,20_1,0.08774923211377123
2,21_1,0.09525848089621204
2,22_1,-8.0
2,23_1,0.26927210259277284
2,24_1,1.1354852963393711
2,1_2,-8.0
2,2_2,-8.0
2,3_2,0.9978047699500368
2,4_2,1.176644034569051
2,5_2,-8.0
2,6_2,-8.0
2,7_2,-0.20677750920596716
2,8_2,-8.0
2,9_2,-8.0
2,10_2,-8.0
2,11_2,-8.0
2,12_2,-8.0
2,13_2,-8.0
2,14_2,-8.0
2,15_2,0.8728660333402818
2,16_2,-0.5063624670226592
2,17_2,-1.4356643530128201
2,18_2,-0.345758033312527
2,19_2,-0.029758485231123375
2,20_2,0.14095883499022505
2,21_2,-0.49433093122866867
2,22_2,-0.414519051677527
2,23_2,0.06459772115605718
2,24_2,1.1634008134515885
2,1_3,-8.0
2,2_3,-8.0
2,3_3,0.7381674994220869
2,4_3,1.1281381630684872
2,5_3,-8.0
2,6_3,-8.0
2,7_3,-0.42029446111616575
2,8_3,-8.0
2,9_3,-8.0
2,10_3,-8.0
2,11_3,-8.0
2,12_3,-8.0
2,13_3,-4.114109523447301
2,14_3,-8.0
2,15_3,0.9520473526880661
2,16_3,-0.08543287210880303
2,17_3,-0.5854269571447525
2,18_3,-0.3916971699443226
2,19_3,-0.15436348324313878
2,20_3,0.043583431346567274
2,21_3,-0.9215630171144183
2,22_3,-8.0
2,23_3,0.10417431129189478
2,24_3,1.0357240407272328
2,1_4,-8.0
2,2_4,-8.0
2,3_4,0.9978047699500368
2,4_4,1.0189940899628096
2,5_4,-8.0
