src_id,dst_id,score
0,1_1,0.495696834922157
0,2_1,3.9615164082956267
0,3_1,1.6463117578311874
0,4_1,1.726098168269418
0,5_1,0.78866321202576
0,6_1,1.5911438198271193
0,7_1,1.13693263062795
0,8_1,2.580145049875913
0,9_1,2.545212284057995
0,10_1,4.253971834921178
0,11_1,2.1025003218005485
0,12_1,6.355356611913922
0,13_1,2.2902173157939965
0,14_1,0.39634460543267563
0,15_1,1.6010412666945588
0,16_1,0.8517943555299872
0,17_1,0.5498067984001049
0,18_1,1.0253538406831315
0,19_1,0.6467096071610592
0,20_1,0.7490999899297819
0,21_1,0.8139712952059466
0,22_1,0.6966840677014287
0,23_1,0.34032322818133126
0,24_1,1.5820435447854666
0,1_2,0.5032179133409745
0,2_2,4.025649703263565
0,3_2,1.6256724507472964
0,4_2,1.8088580246532937
0,5_2,0.7632100224773747
0,6_2,1.5214241898773597
0,7_2,1.096382103441767
0,8_2,2.5950533299462246
0,9_2,2.6115830984509465
0,10_2,4.238995556831056
0,11_2,1.9972063523468295
0,12_2,6.072967737443606
0,13_2,2.315934615949271
0,14_2,0.193704502551479
0,15_2,1.6765262638954865
0,16_2,0.9234844016570338
0,17_2,0.5228869256523284
0,18_2,1.1060262899183333
0,19_2,0.5838688397885816
0,20_2,0.557282244857844
0,21_2,0.7283482234789945
0,22_2,0.9502488584932295
0,23_2,0.3261021770868539
0,24_2,1.643545358099862
0,1_3,0.4773494181678551
0,2_3,4.1914330583586334
0,3_3,1.6327251793838629
0,4_3,1.7668077525573562
0,5_3,0.6626554660201808
0,6_3,1.5604003792345962
0,7_3,1.0478519724809192
0,8_3,2.573367174599197
0,9_3,2.5568119247254986
0,10_3,4.039422427250099
0,11_3,1.8187614560905472
0,12_3,6.07593345179129
0,13_3,2.3793551163127558
0,14_3,0.20336323462671774
0,15_3,1.6195309325892835
0,16_3,0.8781776018443523
0,17_3,0.5441763132857458
0,18_3,1.1052776654473702
0,19_3,0.593124373040772
0,20_3,0.6856133460808136
0,21_3,0.882770542512079
0,22_3,0.8877496623417895
0,23_3,0.40234612731305136
0,24_3,1.6195457533590425
0,1_4,0.5305399055585986
0,2_4,4.11073456583334
0,3_4,1.6607364484778193
0,4_4,1.8266676175757397
0,5_4,0.7633631188772632
0,6_4,3.692396351083693
0,7_4,1.0600959291116978
0,8_4,2.507165341496212
0,9_4,2.432969249637662
0,10_4,4.365761907093328
0,11_4,2.004725075385849
0,12_4,6.255732215645399
0,13_4,2.3745175703160752
0,14_4,0.3609529360998398
0,15_4,1.6704917231576362
