,src_id,dst_id,score
212,1,21_4,0.1614614232162202
215,1,24_4,1.3265828505076345
216,1,1_5,-2.880798087376008
219,1,4_5,1.0647953134133217
220,1,5_5,-8.0
222,1,7_5,-0.4522320620309866
224,1,9_5,0.5052098844739266
225,1,10_5,2.499058973489113
226,1,11_5,1.615542132915582
227,1,12_5,2.172311395446655
228,1,13_5,0.6227457667412281
229,1,14_5,-2.3738393630020567
230,1,15_5,1.0624971496613196
231,1,16_5,0.463340120997248
232,1,17_5,-1.2565678801898832
233,1,18_5,-0.2527365229082613
234,1,19_5,-0.1163193304832592
236,1,21_5,0.2931233424654993
237,1,22_5,0.6641141165281814
238,1,23_5,0.4277218034128778
239,1,24_5,1.2858175030070746
242,2,3_1,1.4340224420258334
245,2,6_1,-2.200304366987216
246,2,7_1,-0.1367163246472741
247,2,8_1,0.387811992642583
252,2,13_1,1.045841282004935
254,2,15_1,0.997807300050394
255,2,16_1,0.5380734522531767
259,2,20_1,0.2247709465489381
260,2,21_1,0.095258650218832
262,2,23_1,0.459236730493897
263,2,24_1,1.376406275423109
264,2,1_2,-7.0116640441439495
265,2,2_2,2.2288277016540032
269,2,6_2,-1.869452940746271
271,2,8_2,0.5791601993716659
272,2,9_2,0.3144333273959471
273,2,10_2,1.828442804099594
274,2,11_2,1.7778178208594344
275,2,12_2,0.1533585831350838
277,2,14_2,-3.0553442121087357
282,2,19_2,0.168012064821008
283,2,20_2,0.2859946128357827
285,2,22_2,-0.1599805281281212
286,2,23_2,0.3836089794766082
288,2,1_3,-7.04503426894158
289,2,2_3,2.9579366583017883
290,2,3_3,1.0225667952109718
291,2,4_3,1.3780155947480786
292,2,5_3,-8.0
294,2,7_3,-0.1662596274302545
297,2,10_3,1.2058485950161275
301,2,14_3,-3.3084426810514227
304,2,17_3,-0.4741273880045461
305,2,18_3,-0.1109842290407791
307,2,20_3,0.2338339011048824
309,2,22_3,0.2914775773511837
313,2,2_4,2.1620628669995736
314,2,3_4,1.0586246152638492
315,2,4_4,1.078794132607538
316,2,5_4,-8.0
317,2,6_4,-2.436801784624777
319,2,8_4,0.333343733373787
320,2,9_4,0.2525433629576992
322,2,11_4,1.6744920924837965
323,2,12_4,0.0983831016021832
324,2,13_4,0.5891472605191096
326,2,15_4,1.188137735308882
327,2,16_4,0.6181411351546301
328,2,17_4,-0.2744723451075154
329,2,18_4,0.2881382000876716
330,2,19_4,0.178199031513062
332,2,21_4,0.0370596004792244
335,2,24_4,1.3744190055355912
336,2,1_5,-7.005023326350309
339,2,4_5,1.3596199740440675
340,2,5_5,-8.0
342,2,7_5,0.2877059837697711
344,2,9_5,0.4816681389138625
345,2,10_5,2.224144174861389
346,2,11_5,1.6063198645893615
347,2,12_5,0.8505164066963096
348,2,13_5,0.133273628762191
349,2,14_5,-3.311387769433707
350,2,15_5,1.2152943656709678
351,2,16_5,0.4480814770619187
352,2,17_5,-1.0734857045317114
353,2,18_5,-0.4876986668801853
354,2,19_5,0.2741476518055714
356,2,21_5,0.2160230320071401
357,2,22_5,0.1218152690832854
358,2,23_5,0.387780099974236
359,2,24_5,1.294187078382779
362,3,3_1,0.8517588091479277
365,3,6_1,-1.195799992240729
366,3,7_1,-0.1367163246472741
367,3,8_1,0.6052132002062005
372,3,13_1,0.7950301108251531
374,3,15_1,1.0818336303043976
375,3,16_1,0.2145004646694474
379,3,20_1,0.2154254092968404
380,3,21_1,0.0974003191058433
382,3,23_1,0.4130625263678986
383,3,24_1,1.259223238041238
384,3,1_2,-2.8039874180472038
385,3,2_2,2.157642626679738
389,3,6_2,-0.8352673156286202
391,3,8_2,0.4931532148369552
392,3,9_2,0.4167241827567952
393,3,10_2,2.090747668927343
394,3,11_2,1.6942050347969515
395,3,12_2,2.4291073351582773
397,3,14_2,-2.4400823083722214
402,3,19_2,-0.0238114179359834
403,3,20_2,0.2201161980736704
405,3,22_2,-0.1578185086166072
406,3,23_2,0.4143709437395633
408,3,1_3,-3.146704487995924
409,3,2_3,2.8167014615038104
410,3,3_3,0.8810260671185306
411,3,4_3,1.1492611923813671
412,3,5_3,-8.0
414,3,7_3,-0.4202944611161657
417,3,10_3,2.026145858184534
421,3,14_3,-2.5314341518399472
424,3,17_3,-0.3988397018387186
425,3,18_3,-0.0364290998912463
427,3,20_3,0.1481414335039782
429,3,22_3,0.2919831352269124
433,3,2_4,2.040859391255165
434,3,3_4,1.0024887653591563
435,3,4_4,1.1355548263387012
436,3,5_4,-8.0
437,3,6_4,-1.390843194264229
439,3,8_4,0.4126688745941411
440,3,9_4,0.6184629377131613
442,3,11_4,1.6417164366778905
443,3,12_4,2.4462751262706828
444,3,13_4,0.7024027555183934
446,3,15_4,1.309299613019142
447,3,16_4,0.2967772821376465
448,3,17_4,-1.2162202619537588
449,3,18_4,-0.1490261081195739
450,3,19_4,0.0430575299341453
452,3,21_4,0.2873823797338486
455,3,24_4,1.231507655214151
456,3,1_5,-3.0101120152034544
459,3,4_5,1.175035589815812
460,3,5_5,-8.0
462,3,7_5,-0.1207562093277615
464,3,9_5,0.5507787607769841
465,3,10_5,2.750720973081479
466,3,11_5,1.6546590907820973
467,3,12_5,2.064015791292046
468,3,13_5,0.673583600726723
469,3,14_5,-2.4065559870864184
470,3,15_5,1.041890193508066
471,3,16_5,0.9919429803654752
472,3,17_5,-1.1847513108803525
473,3,18_5,-0.442323437986956
474,3,19_5,0.0850951766834628
476,3,21_5,0.3071415398342646
477,3,22_5,0.2915393406017237
478,3,23_5,0.3922232951016123
479,3,24_5,1.2692176734913785
482,4,3_1,0.9755381149732308
485,4,6_1,-2.007822543822984
486,4,7_1,0.1078179919903058
487,4,8_1,0.6112426878299456
492,4,13_1,0.6269192011394927
494,4,15_1,0.9755934337470188
495,4,16_1,1.1422595589415525
499,4,20_1,0.2956057572896022
500,4,21_1,0.095258553856657
502,4,23_1,0.444525307126556
503,4,24_1,1.3510490158970867
504,4,1_2,-6.876801924968001
505,4,2_2,1.3786379063389815
509,4,6_2,-2.510256957360114
511,4,8_2,0.4094587740040148
512,4,9_2,0.3954167191298297
513,4,10_2,1.933795182134488
514,4,11_2,1.4522304127768555
515,4,12_2,0.3557178399563971
517,4,14_2,-3.1866911144360923
522,4,19_2,0.1614436189154768
523,4,20_2,0.0947375587844162
525,4,22_2,0.3565599687247079
526,4,23_2,0.4051408636681347
528,4,1_3,-7.504455662453552
529,4,2_3,2.322614335050403
530,4,3_3,1.0035043055937478
531,4,4_3,1.3689204721503216
532,4,5_3,-8.0
534,4,7_3,0.0152285134192716
537,4,10_3,1.933557665617568
541,4,14_3,-3.096176241268461
544,4,17_3,-0.4984837396542496
545,4,18_3,0.1297776718172368
547,4,20_3,0.1929824048828714
549,4,22_3,0.2914471654578924
553,4,2_4,2.508976031965509
554,4,3_4,1.0826747714900171
555,4,4_4,1.2409667499539074
556,4,5_4,-8.0
557,4,6_4,-2.334306735391156
559,4,8_4,0.3708346894632994
560,4,9_4,0.1760089479640033
562,4,11_4,1.5192720312801449
563,4,12_4,0.1211897988906292
564,4,13_4,0.6361736700227874
566,4,15_4,0.9009182932154588
567,4,16_4,0.2902284287011411
568,4,17_4,-1.1574261552720446
569,4,18_4,0.6522448753488622
570,4,19_4,0.1340020245099402
572,4,21_4,0.095259032354109
575,4,24_4,1.3718189517392545
576,4,1_5,-7.567030709125595
579,4,4_5,1.2559262191850902
580,4,5_5,-8.0
582,4,7_5,-0.0582740205580619
584,4,9_5,0.0924340881585165
585,4,10_5,2.302083601209917
586,4,11_5,1.467785075308203
587,4,12_5,0.6332413864227853
588,4,13_5,0.4149202304490123
589,4,14_5,-3.0828945459103174
590,4,15_5,1.2482324430478684
591,4,16_5,0.7882087754649636
592,4,17_5,-0.4674603047499076
593,4,18_5,-0.3548179003867686
594,4,19_5,0.2517550543259964
596,4,21_5,0.3071091006729688
597,4,22_5,0.2582491896764525
598,4,23_5,0.5134350342635198
599,4,24_5,1.231987622827995
602,5,3_1,0.9484443430743128
605,5,6_1,-0.9750204536307338
606,5,7_1,-0.3314315181462651
607,5,8_1,0.3581771383320337
612,5,13_1,1.083772992404225
614,5,15_1,1.1993862184640054
615,5,16_1,0.8918980065003616
619,5,20_1,0.0675716372792941
620,5,21_1,0.0966735945294879
622,5,23_1,0.3680436312980424
623,5,24_1,1.2509117037300757
624,5,1_2,-2.810539276603037
625,5,2_2,2.3981707289059018
629,5,6_2,-1.36176021802594
631,5,8_2,0.5719938536005208
632,5,9_2,0.3578961733073759
633,5,10_2,2.288857705063086
634,5,11_2,1.5567823146096065
635,5,12_2,2.4707259742592957
637,5,14_2,-2.539904411531995
642,5,19_2,0.000980715196012
643,5,20_2,0.215855118079979
645,5,22_2,0.2914416434628478
646,5,23_2,0.4379721251355348
648,5,1_3,-2.8830823175605658
649,5,2_3,2.4710438335162808
650,5,3_3,0.8894291498090772
651,5,4_3,1.2451710538878378
652,5,5_3,-8.0
654,5,7_3,-0.272149931236278
657,5,10_3,2.002537938505261
661,5,14_3,-2.4461341513770334
664,5,17_3,-0.6219156263510798
665,5,18_3,0.2392636467769886
667,5,20_3,0.104919909651385
669,5,22_3,0.1219963933043892
673,5,2_4,2.498502583747558
674,5,3_4,0.8470367339209433
675,5,4_4,0.932462861414966
676,5,5_4,-8.0
677,5,6_4,-0.7800004296760671
679,5,8_4,0.3826137917823791
680,5,9_4,0.6222378712301955
682,5,11_4,1.6351426093678183
683,5,12_4,2.351298346578565
684,5,13_4,0.4477809684345588
686,5,15_4,1.265802385347057
687,5,16_4,0.3764269531385196
688,5,17_4,-1.256964960182245
689,5,18_4,-0.2820929195826835
690,5,19_4,0.3088388982204789
692,5,21_4,0.3074603369152992
695,5,24_4,1.2620306392434697
696,5,1_5,-2.936338041631481
699,5,4_5,1.1181074992889606
700,5,5_5,-8.0
702,5,7_5,-0.4522320620309866
704,5,9_5,0.4634418351376401
705,5,10_5,2.715739751465601
706,5,11_5,1.5083526754481151
707,5,12_5,1.9829666816888127
708,5,13_5,0.8337630787782616
709,5,14_5,-2.3885295483368467
710,5,15_5,0.9045102063310556
711,5,16_5,0.712833191675866
712,5,17_5,-0.720967862533005
713,5,18_5,-0.1635572670364193
714,5,19_5,0.1798863602215098
716,5,21_5,-4.996940341206901
717,5,22_5,0.2300495963118987
718,5,23_5,0.4107303692767119
719,5,24_5,1.2878056148325758
722,6,3_1,0.9916159519162971
725,6,6_1,-2.008882462742419
726,6,7_1,-0.1367163246472741
727,6,8_1,0.2579180007315065
732,6,13_1,0.9891655745468538
734,6,15_1,1.2292666436664703
735,6,16_1,1.0540527368349744
739,6,20_1,0.309659746843748
740,6,21_1,0.0952585268452508
742,6,23_1,0.2928241748484377
743,6,24_1,1.228642354974406
744,6,1_2,-6.091461367828041
745,6,2_2,1.9301501691147616
749,6,6_2,-1.381376962611862
751,6,8_2,0.4096806571986045
752,6,9_2,0.4289119616252215
753,6,10_2,1.9114333900876368
754,6,11_2,1.4969176423819552
755,6,12_2,0.0960980317772725
757,6,14_2,-3.201993471586831
762,6,19_2,0.1755579736884286
763,6,20_2,0.3060112975040115
765,6,22_2,0.4134004119603207
766,6,23_2,0.337524260206719
768,6,1_3,-6.688882157337495
769,6,2_3,1.976440733801552
770,6,3_3,1.3012881841131896
771,6,4_3,1.2584271359327723
772,6,5_3,-8.0
774,6,7_3,0.204355133145678
777,6,10_3,1.5542278303759198
781,6,14_3,-3.074395322515649
784,6,17_3,-0.4746517846892687
785,6,18_3,-0.17098828138902
787,6,20_3,0.3368426866117562
789,6,22_3,0.2912417601121725
793,6,2_4,1.8506509207698367
794,6,3_4,1.1350425635453294
795,6,4_4,1.3490386711135836
796,6,5_4,-8.0
797,6,6_4,-1.570721898987403
799,6,8_4,0.1261686982227561
800,6,9_4,0.2886043610584397
802,6,11_4,1.6639482251989393
803,6,12_4,0.0019723881461259
804,6,13_4,0.0916493795839956
806,6,15_4,1.241077670839486
807,6,16_4,1.0043024433550929
808,6,17_4,-0.1719309431962239
809,6,18_4,-0.1424117065700544
810,6,19_4,0.0554719516183782
812,6,21_4,0.0952587030558462
815,6,24_4,1.343148564423138
816,6,1_5,-7.011887159731648
819,6,4_5,1.1232850855031842
820,6,5_5,-8.0
822,6,7_5,-0.1095675513559185
824,6,9_5,0.4265819370160333
825,6,10_5,2.3639321306189407
826,6,11_5,1.2566896303384067
827,6,12_5,0.4475525828161641
828,6,13_5,0.4794844211834942
829,6,14_5,-2.842765815705904
830,6,15_5,1.1443263232168346
831,6,16_5,1.0880087996783876
832,6,17_5,-0.7928268204097081
833,6,18_5,-0.8097448483544624
834,6,19_5,0.1631430976849845
836,6,21_5,0.3228088793934858
837,6,22_5,0.8616317469660364
838,6,23_5,0.4252229285206645
839,6,24_5,1.3588310209513668
842,7,3_1,1.3561764250524333
845,7,6_1,-1.2401362711249542
846,7,7_1,-0.2886775752886945
847,7,8_1,0.491141759929841
852,7,13_1,0.3971650881626066
854,7,15_1,1.1071418516393994
855,7,16_1,1.0270881671966243
859,7,20_1,0.3203919085922966
860,7,21_1,0.0956008930841718
862,7,23_1,0.4305857583055074
863,7,24_1,1.3119471196277857
864,7,1_2,-3.216708542826816
865,7,2_2,1.938954205255288
869,7,6_2,-0.9368425240707364
871,7,8_2,0.5545016248337075
872,7,9_2,0.4969332758761608
873,7,10_2,2.379859016203176
874,7,11_2,1.626982539135012
875,7,12_2,2.116184013061242
877,7,14_2,-2.57096296524213
882,7,19_2,0.1008054533530932
883,7,20_2,0.2924609919622137
885,7,22_2,-0.1566360468655226
886,7,23_2,0.4334600801839182
888,7,1_3,-3.066851953690199
889,7,2_3,2.0039382735247626
890,7,3_3,1.3421065047562617
891,7,4_3,1.279994607388346
892,7,5_3,-8.0
894,7,7_3,-0.4202944611161657
897,7,10_3,1.514781998171927
901,7,14_3,-2.8160922832942465
904,7,17_3,-1.2222017410124209
905,7,18_3,-0.201870920178065
907,7,20_3,0.240215642387058
909,7,22_3,0.3576870351869708
913,7,2_4,1.920272081198712
914,7,3_4,1.1120293580751073
915,7,4_4,1.1899427204103377
916,7,5_4,-8.0
917,7,6_4,-0.940243396211786
919,7,8_4,0.3269850475781166
920,7,9_4,0.4387558775646656
922,7,11_4,1.5284010770731316
923,7,12_4,2.083474346192438
924,7,13_4,0.3769509482212607
926,7,15_4,1.1022954403186946
927,7,16_4,1.0405495129574225
928,7,17_4,-0.8915442945720827
929,7,18_4,-0.3695348535809904
930,7,19_4,0.1873470352949053
932,7,21_4,0.5980317403914523
935,7,24_4,1.3189945912424592
936,7,1_5,-3.195577448150915
939,7,4_5,1.2860254360624657
940,7,5_5,-8.0
942,7,7_5,-0.4522320620309866
944,7,9_5,0.3986611462247014
945,7,10_5,2.1446376590950287
946,7,11_5,1.3995414592574036
947,7,12_5,2.12563664808811
948,7,13_5,0.5117680529018933
949,7,14_5,-2.718479756963432
950,7,15_5,1.08693890767627
951,7,16_5,1.1133168233760888
952,7,17_5,-1.3572371521922193
953,7,18_5,-0.1242274173936335
954,7,19_5,0.1931408461067526
956,7,21_5,0.0956944477915173
957,7,22_5,0.3743172798274475
958,7,23_5,0.3521747139624237
959,7,24_5,1.3066347810612706
962,8,3_1,1.2983045589828006
965,8,6_1,-1.2210248296003254
966,8,7_1,0.2630889256437056
967,8,8_1,0.4173848323889047
972,8,13_1,0.3350696528738561
974,8,15_1,1.1589453782823187
975,8,16_1,0.6653679243336715
979,8,20_1,0.3613436762737005
980,8,21_1,0.0952585920457951
982,8,23_1,0.4996952468862338
983,8,24_1,1.3251019247006015
984,8,1_2,-6.403347933867561
985,8,2_2,2.055541569045133
989,8,6_2,-1.804402155705668
991,8,8_2,0.5480876824356168
992,8,9_2,0.3688929070939113
993,8,10_2,2.086648555485914
994,8,11_2,1.522436455504856
995,8,12_2,0.2983569903919423
997,8,14_2,-3.294901208095507
1002,8,19_2,0.1505703311530659
1003,8,20_2,0.3737628645740211
1005,8,22_2,0.2152086047024909
1006,8,23_2,0.4161978197299116
1008,8,1_3,-6.3239468753481285
1009,8,2_3,2.1686647538639217
1010,8,3_3,1.381480140530326
1011,8,4_3,1.280987596793811
1012,8,5_3,-8.0
1014,8,7_3,0.0034566684871105
1017,8,10_3,1.7952077838008025
1021,8,14_3,-3.624218639625102
1024,8,17_3,-0.3616662732753795
1025,8,18_3,0.0307624533083295
1027,8,20_3,0.3350695998385231
1029,8,22_3,0.2913116829333358
1033,8,2_4,2.2364981317400345
1034,8,3_4,1.119381621472124
1035,8,4_4,1.0770364110935422
1036,8,5_4,-8.0
1037,8,6_4,-1.7178344840189024
1039,8,8_4,0.4311725389917458
1040,8,9_4,-0.0271573813568553
1042,8,11_4,1.3925272513440037
1043,8,12_4,0.6242949683912323
1044,8,13_4,0.2397601307439746
1046,8,15_4,1.2420590668914102
1047,8,16_4,1.022385243307193
1048,8,17_4,-0.92862251164447
1049,8,18_4,-0.5246631124088628
1050,8,19_4,0.2459235304674504
1052,8,21_4,0.72121722332411
1055,8,24_4,1.2586325832600695
1056,8,1_5,-6.743282254022513
1059,8,4_5,1.46282493445398
1060,8,5_5,-8.0
1062,8,7_5,-0.3617690670308354
1064,8,9_5,0.1671915849387901
1065,8,10_5,2.656937652721312
1066,8,11_5,1.2206948338998158
1067,8,12_5,0.5810673545312939
1068,8,13_5,0.566686336641983
1069,8,14_5,-3.259126131005992
1070,8,15_5,1.2092983200528935
1071,8,16_5,1.0739348782883522
1072,8,17_5,-1.3127980456023454
1073,8,18_5,-0.9884775175097104
1074,8,19_5,0.109655462469921
1076,8,21_5,-8.0
1077,8,22_5,-0.1599830134919673
1078,8,23_5,0.4095305111281618
1079,8,24_5,1.3487277706752183
1082,9,3_1,1.096181241097098
1085,9,6_1,-0.7233305708987459
1086,9,7_1,-0.1367163246472741
1087,9,8_1,0.4728401654301961
1092,9,13_1,0.7072347182415937
1094,9,15_1,1.2387467910744172
1095,9,16_1,1.0950614815845017
1099,9,20_1,0.3338953023238614
1100,9,21_1,0.0956685546789443
1102,9,23_1,0.4748309425383757
1103,9,24_1,1.3539619066238096
1104,9,1_2,-2.931202455274466
1105,9,2_2,1.8045079740330745
1109,9,6_2,-1.0503395433497364
1111,9,8_2,0.5047091536816574
1112,9,9_2,0.4689789781498098
1113,9,10_2,1.975506281512728
1114,9,11_2,1.322677682259893
1115,9,12_2,2.429978803212775
1117,9,14_2,-2.530565437066336
1122,9,19_2,0.1268184683796052
1123,9,20_2,0.1732232835169257
1125,9,22_2,0.2911868294807563
1126,9,23_2,0.390267200743647
1128,9,1_3,-3.161388734862671
1129,9,2_3,2.5237207241341086
1130,9,3_3,1.091955710932717
1131,9,4_3,1.3071214453808455
1132,9,5_3,-8.0
1134,9,7_3,-0.2725782336167578
1137,9,10_3,1.419070714222849
1141,9,14_3,-2.9070322145650023
1144,9,17_3,-1.308753337118536
1145,9,18_3,-0.1338036603129976
1147,9,20_3,0.3830763560998934
1149,9,22_3,0.0095006947070428
1153,9,2_4,1.6912134610868017
1154,9,3_4,1.1368059205091168
1155,9,4_4,1.229128985513814
1156,9,5_4,-8.0
1157,9,6_4,-1.109861047273198
1159,9,8_4,0.55960273412815
1160,9,9_4,0.5087907354993274
1162,9,11_4,1.5316041424770854
1163,9,12_4,2.0936919501882323
1164,9,13_4,0.5868899768008616
1166,9,15_4,1.2397506485203804
1167,9,16_4,0.9883902871961864
1168,9,17_4,-1.0942570425833236
1169,9,18_4,-0.6409719321935835
1170,9,19_4,0.302035730032583
1172,9,21_4,0.0961268166121575
1175,9,24_4,1.2777395628958668
1176,9,1_5,-3.4439758384692465
1179,9,4_5,1.131238365653377
1180,9,5_5,-8.0
1182,9,7_5,-0.4075314940071169
1184,9,9_5,0.4192678720977212
1185,9,10_5,1.9184078150710129
1186,9,11_5,1.246956100696046
1187,9,12_5,1.6255000643598174
1188,9,13_5,0.7373527160407203
1189,9,14_5,-2.6073164362280283
1190,9,15_5,1.2196819471267832
1191,9,16_5,0.9950538887308455
1192,9,17_5,-1.2583848898609955
1193,9,18_5,-0.7846949573111934
1194,9,19_5,0.0697095318999622
1196,9,21_5,0.0956003536647388
1197,9,22_5,0.9343156890612876
1198,9,23_5,0.3684993307762661
1199,9,24_5,1.2732532251637578
1202,10,3_1,1.315945657891756
1205,10,6_1,-1.6100559627044737
1206,10,7_1,-0.1367163246472741
1207,10,8_1,0.368463457420209
1212,10,13_1,0.4469197334597765
1214,10,15_1,1.1228393506778531
1215,10,16_1,1.2459531015343115
1219,10,20_1,0.4017760800790307
1220,10,21_1,0.0952586698190981
1222,10,23_1,0.3786408024719957
1223,10,24_1,1.33876219368955
1224,10,1_2,-6.24256601006173
1225,10,2_2,2.1021905506052425
1229,10,6_2,-1.6829757738731477
1231,10,8_2,0.5269762759823844
1232,10,9_2,0.1785645758430626
1233,10,10_2,2.0139995297764424
1234,10,11_2,1.437325683789983
1235,10,12_2,0.150399722654267
1237,10,14_2,-3.3429631359841547
1242,10,19_2,-0.0052084969907785
1243,10,20_2,0.3193106570425251
1245,10,22_2,0.2911466025979168
1246,10,23_2,0.4096961794649752
1248,10,1_3,-6.849243560139691
1249,10,2_3,2.183527415535061
1250,10,3_3,1.0335087814316728
1251,10,4_3,1.4510567673173218
1252,10,5_3,-8.0
1254,10,7_3,0.2542755434367131
1257,10,10_3,1.8786042805228236
1261,10,14_3,-3.4089959200246605
1264,10,17_3,-0.2353807437078931
1265,10,18_3,-0.0575939635657894
1267,10,20_3,0.2821563904391649
1269,10,22_3,0.2925789873112295
1273,10,2_4,2.275784449303232
1274,10,3_4,1.173166155423694
1275,10,4_4,1.205742156163755
1276,10,5_4,-8.0
1277,10,6_4,-1.6034205456380823
1279,10,8_4,0.0917342675844548
1280,10,9_4,0.1611066569526347
1282,10,11_4,1.484267930925702
1283,10,12_4,0.1350466554510636
1284,10,13_4,0.4379176740952771
1286,10,15_4,1.351232156884664
1287,10,16_4,0.8223764238952215
1288,10,17_4,-0.6554215489081889
1289,10,18_4,-0.1513614114118563
1290,10,19_4,0.1602424237779298
1292,10,21_4,0.6851332231461796
1295,10,24_4,1.3450855225921965
1296,10,1_5,-6.902222265460717
1299,10,4_5,1.372921596917823
1300,10,5_5,-8.0
1302,10,7_5,-0.0395320774737333
1304,10,9_5,0.4774087470970066
1305,10,10_5,1.8153360688049776
1306,10,11_5,1.26418991955024
1307,10,12_5,-0.4847607661970476
1308,10,13_5,-0.0512107313495861
1309,10,14_5,-3.023871971456125
1310,10,15_5,1.0947253845506355
1311,10,16_5,0.9626266628368016
1312,10,17_5,-1.41755709090785
1313,10,18_5,-0.5689215827832163
1314,10,19_5,0.0013839424472019
1316,10,21_5,0.422298754606462
1317,10,22_5,0.6000766114687703
1318,10,23_5,0.4034329802018881
1319,10,24_5,1.2950768830594193
1322,11,3_1,1.3025498672911382
1325,11,6_1,-1.1032046242987372
1326,11,7_1,0.0091366215394102
1327,11,8_1,0.4823692447919583
1332,11,13_1,0.4774975584624392
1334,11,15_1,1.2368310519783912
1335,11,16_1,0.9579009876951552
1339,11,20_1,0.2717960847127021
1340,11,21_1,0.0959359765445827
1342,11,23_1,0.3751573708033242
1343,11,24_1,1.2672562053700402
1344,11,1_2,-2.991391653360069
1345,11,2_2,1.93923432111084
1349,11,6_2,-0.9600177410974198
1351,11,8_2,0.4574586537068548
1352,11,9_2,0.4746857869586087
1353,11,10_2,2.152826522665764
1354,11,11_2,1.5850626412304447
1355,11,12_2,1.7699561589011454
1357,11,14_2,-2.625356529528289
1362,11,19_2,0.2336309237831934
1363,11,20_2,0.2549327730823512
1365,11,22_2,0.3103428680519075
1366,11,23_2,0.3798371002368855
1368,11,1_3,-3.1428410750859115
1369,11,2_3,2.66775646749036
