,target
1_1,-0.37184697527714106
1_2,-0.27509011233048114
1_3,-0.5629829421467805
1_4,-0.16654933361510135
1_5,-0.5564965285086086
2_1,2.6446503061293485
2_2,2.7592991777022475
2_3,2.6599726992527604
2_4,3.008752430529212
2_5,2.8978550608972204
3_1,1.3009159520621296
3_2,1.368770518689066
3_3,1.5599285569542518
3_4,1.3920908248728217
3_5,1.4489473447039136
4_1,1.5616715366167837
4_2,1.5418532991878702
4_3,1.496523326760197
4_4,1.598920363854689
4_5,1.4547609784376245
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,1.511780249382728
6_2,1.5530722326115882
6_3,1.4301937015775557
6_4,1.1462000711222784
6_5,1.3646217826450247
7_1,1.1920292162684076
7_2,0.42870227365695374
7_3,0.9077919626308664
7_4,1.1195022824424286
7_5,0.8541678527611726
8_1,2.3129598566986433
8_2,1.9086681649124981
8_3,1.9052717906731083
8_4,2.1228332238018637
8_5,1.970623514739335
9_1,1.8387849025582343
9_2,1.3371239870065585
9_3,2.145018584527005
9_4,2.1519878266091528
9_5,1.7806939872397642
10_1,4.210738722817963
10_2,4.492043066530563
10_3,3.5681991793645116
10_4,3.929373214151132
10_5,3.984219713580249
11_1,1.9064757382325126
11_2,2.018752184394822
11_3,1.9785970508990525
11_4,2.1717383495943863
11_5,2.100481759518125
12_1,5.076329190423175
12_2,5.459595378278955
12_3,5.261863522328954
12_4,5.0980754933618275
12_5,5.464369405578937
13_1,2.0856712870306646
13_2,2.2024831655147645
13_3,1.9439115157404285
13_4,2.224826460854862
13_5,2.24251674211943
14_1,-0.26338812676763496
14_2,-0.7617374181315365
14_3,-0.20799076289189217
14_4,-0.15079333009318446
14_5,0.14731141481786797
15_1,1.522557619134313
15_2,1.6187109784337526
15_3,1.6622460860885626
15_4,1.594350435645737
15_5,1.5478901978083464
16_1,0.8294245012162628
16_2,1.0257234531713468
16_3,0.9879484028748418
16_4,1.045369190221993
16_5,0.881315043781916
17_1,0.4905784051096782
17_2,0.5120296179683974
17_3,0.3774986219345013
17_4,0.4580395380280224
17_5,0.3380791073147042
18_1,1.0043815521536947
18_2,1.054386099936874
18_3,0.9161433734932132
18_4,0.8954777595946519
18_5,1.0409823496487467
19_1,0.6335614196492726
19_2,0.7451451199490097
19_3,0.546059899546249
19_4,0.638957370782462
19_5,0.5453234588514769
20_1,0.4186082834594133
20_2,0.3917052543840861
20_3,0.45032562602926357
20_4,0.42753154135513033
20_5,0.41575837784203407
21_1,0.44136664166297646
21_2,0.7816257128971493
21_3,0.7475581481794347
21_4,0.6690645766083829
21_5,0.6084488524455921
22_1,1.1764490107587044
22_2,0.8580196350533534
22_3,0.732334050236146
22_4,0.5529027886422065
22_5,0.47644416615161805
23_1,0.43164181054186845
23_2,0.43525004145085006
23_3,0.47759120785950676
23_4,0.3714169760200053
23_5,0.5142548039110295
24_1,1.4888212552768436
24_2,1.529850840539404
24_3,1.619252999384276
24_4,1.4717039071720057
24_5,1.5960930691815614
