,target
1_1,-2.3689143265265646
1_2,-2.4342731338390506
1_3,-2.3784401137088795
1_4,-2.3688829270489244
1_5,-2.2697284820215233
2_1,0.5454419919208524
2_2,0.6781431855701496
2_3,0.6575908648998069
2_4,0.651991889292893
2_5,0.5745697183321655
3_1,2.0090567515665283
3_2,2.044558714940172
3_3,2.015677814175853
3_4,2.022522638329133
3_5,1.9936207670697774
4_1,2.1064033933594075
4_2,2.127678393460558
4_3,2.1301781177045096
4_4,2.1025861064089075
4_5,2.119682653808425
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,2.061809979071384
6_2,2.004546229260827
6_3,1.832524085753133
6_4,1.7264979920385863
6_5,1.778573177961044
7_1,1.6835540784882908
7_2,1.708974817419391
7_3,1.768085614642949
7_4,1.7092137132382095
7_5,1.8141484069233718
8_1,1.677981551456229
8_2,1.6552926717298513
8_3,1.6684716378471056
8_4,1.6629596315026403
8_5,1.7127694662158965
9_1,1.8399680575255024
9_2,1.7959325327404045
9_3,1.8264210005323753
9_4,1.8753158593103412
9_5,1.8353636256588037
10_1,5.355969119741693
10_2,5.33804793272376
10_3,5.323248054064663
10_4,5.341074600971939
10_5,5.330421272721427
11_1,2.4000854152601616
11_2,2.3709365458779983
11_3,2.370258080555902
11_4,2.3844378826981267
11_5,2.3654765154201614
12_1,4.543522898589458
12_2,4.5304237005733565
12_3,4.39280022097486
12_4,4.542498760614106
12_5,4.6119014594521355
13_1,1.9378307782340953
13_2,1.8764879230277032
13_3,1.8858289506860515
13_4,1.9948383136735288
13_5,2.0185142265399763
14_1,-0.8400824587869189
14_2,-0.8233031005636068
14_3,-0.6959254612868329
14_4,-0.7452402840624429
14_5,-0.887320960080918
15_1,2.3840001291758934
15_2,2.376132557773609
15_3,2.3988158804734234
15_4,2.3747391328778416
15_5,2.3835411353825604
16_1,1.3913277864404612
16_2,1.3954156943403933
16_3,1.3766391562131335
16_4,1.3877169492132333
16_5,1.3793356161675618
17_1,0.20048728445925257
17_2,0.20799978808589445
17_3,0.1473354295268541
17_4,0.3150179181379478
17_5,0.2278839557778828
18_1,0.9949527654538384
18_2,0.9387801493055358
18_3,0.8487673924829788
18_4,1.0659150972919074
18_5,0.8978422193160183
19_1,0.8376971154220703
19_2,0.836481790286588
19_3,0.8046220158801202
19_4,0.8329821968914028
19_5,0.8329122272805867
20_1,0.40797606670624603
20_2,0.40584398718840786
20_3,0.40554247306215174
20_4,0.40704300438239643
20_5,0.41310737862034863
21_1,0.22791483524330466
21_2,0.30107882317741747
21_3,0.2978144946502491
21_4,0.2579155571022091
21_5,0.32931110389290164
22_1,1.1640015053631136
22_2,0.29142896711228106
22_3,0.4138949011590632
22_4,0.792484820863183
22_5,0.8617235756713428
23_1,0.46673615164956445
23_2,0.47894960263006636
23_3,0.4515035977173721
23_4,0.4694058276096354
23_5,0.48209157795487056
24_1,2.434852714134891
24_2,2.438392826654888
24_3,2.4262520601738204
24_4,2.4478358646412017
24_5,2.4215703388034493
