,target
1_1,-0.7872441391022721
1_2,-0.8732711971223425
1_3,-0.8478564531944781
1_4,-0.6562325125463832
1_5,-0.9220245769703461
2_1,2.64091091110637
2_2,2.6798886586025277
2_3,2.6601889492479738
2_4,2.7057550113648743
2_5,2.751972014403107
3_1,1.15473822135256
3_2,1.1019230548408514
3_3,1.0842058033275492
3_4,1.0884739153706562
3_5,1.1337456130268464
4_1,1.3061657383226621
4_2,1.3157388876471197
4_3,1.1882742407766493
4_4,1.3073697146085437
4_5,1.3211202349914017
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,1.0947563604883868
6_2,1.1148635615490337
6_3,1.003693930866791
6_4,0.6804754385050664
6_5,0.9025378863966047
7_1,0.6126950145771919
7_2,0.3402538074781928
7_3,0.45869899382980056
7_4,0.3506792105145528
7_5,0.5294025332759522
8_1,1.5192788403137212
8_2,1.5441954770837565
8_3,1.5545729194557434
8_4,1.382439607391106
8_5,1.3741458232267947
9_1,1.6228909307513315
9_2,1.5863958860315348
9_3,1.7797041027947493
9_4,1.560742096535445
9_5,1.5360462417496763
10_1,3.622288549693597
10_2,3.4184585993964003
10_3,3.397737608308167
10_4,3.5667805502646246
10_5,3.463007652556914
11_1,1.4122854342528375
11_2,1.4448271982710394
11_3,1.3918677070222163
11_4,1.5515437261315448
11_5,1.4585033219502086
12_1,5.041659493622851
12_2,5.039183501165488
12_3,4.8990446816364885
12_4,5.02617208450606
12_5,5.404263245990567
13_1,1.9391788984781
13_2,1.7613901589928431
13_3,1.7448177690524806
13_4,1.9854687190722555
13_5,1.9008563933195872
14_1,-0.41623058588722023
14_2,-0.5106185517365143
14_3,-0.637835864010584
14_4,-0.5808067091806115
14_5,-0.5208707837494574
15_1,1.2891297403279582
15_2,1.4026213914855303
15_3,1.311276709413025
15_4,1.2982190666305353
15_5,1.4296940463228738
16_1,0.6806385551246422
16_2,0.5513731324175141
16_3,0.5769032100109455
16_4,0.6387176322862939
16_5,0.6284935619370187
17_1,0.17473175139612818
17_2,0.24384580018860497
17_3,0.15334624823497153
17_4,0.10605620203315877
17_5,0.2153305192257366
18_1,0.7187849876254251
18_2,0.7006958168758805
18_3,0.6954799186972366
18_4,0.7297437322321216
18_5,0.8211808041066434
19_1,0.31539542279114335
19_2,0.27620562291074024
19_3,0.07793230205565559
19_4,0.21132150085246001
19_5,0.29617687747019245
20_1,0.27060429355565313
20_2,0.27730801986913234
20_3,0.3022298808516579
20_4,0.29644958939470745
20_5,0.30989446036120066
21_1,0.2980128729403828
21_2,0.31596454667422347
21_3,0.3864920551213764
21_4,0.3001057966222007
21_5,0.29110385321679605
22_1,0.33826351042990893
22_2,0.32744801139295004
22_3,0.22394240152384132
22_4,0.3956075285814639
22_5,0.33360122629496725
23_1,0.23294676180503338
23_2,0.16708178900034815
23_3,0.12705570472440117
23_4,0.2242395479021764
23_5,0.2580336606114036
24_1,1.3784608861624041
24_2,1.3918759094594733
24_3,1.4206563713880873
24_4,1.3378426505017924
24_5,1.3832161049150067
