,target
1_1,-1.8118162259081025
1_2,-2.3955427358579287
1_3,-2.0670296580280842
1_4,-2.093348011962908
1_5,-2.2240455181097163
2_1,1.2993067214680947
2_2,1.4493451911916975
2_3,1.3256441058483817
2_4,1.252279626754461
2_5,1.4174888999087383
3_1,0.6908630873717277
3_2,0.8156925698158288
3_3,0.7817968354171742
3_4,0.7514173517493602
3_5,0.7331132844152639
4_1,0.9214566116986371
4_2,0.898962214213155
4_3,0.8804905047578738
4_4,0.8255016224626793
4_5,0.9232114321995154
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,0.6904228837582517
6_2,0.6190205505018804
6_3,0.6564780228955525
6_4,0.3222778734689253
6_5,0.4115888170584869
7_1,0.158093021510992
7_2,-0.22928520001417863
7_3,-0.13199087268316656
7_4,-0.35119281407007286
7_5,0.017368800368589708
8_1,0.9261818426977019
8_2,0.8349557318871951
8_3,0.8695368859134329
8_4,0.8752306140560261
8_5,0.7436022652144287
9_1,1.1359841082539808
9_2,0.9829564756505711
9_3,1.2382620859553277
9_4,1.1117085299253386
9_5,1.1416706069366844
10_1,3.1059054490915474
10_2,3.0744167044897215
10_3,2.926996522337593
10_4,2.7061744639126797
10_5,3.150291968177138
11_1,1.0317382619331041
11_2,1.031940036760013
11_3,1.143761509136952
11_4,1.3370533146776344
11_5,1.0477066397578454
12_1,4.184846423534707
12_2,4.148241827766181
12_3,4.208380780191825
12_4,3.9938279317991383
12_5,4.434878697147733
13_1,1.5041030684286925
13_2,1.4307799996367903
13_3,1.437999422236002
13_4,1.626634993454448
13_5,1.5459928776318308
14_1,-1.294718867567938
14_2,-1.5538066627514964
14_3,-1.307186091881656
14_4,-1.564814057173296
14_5,-1.4590423378622264
15_1,1.1116839969473797
15_2,1.1047929735051816
15_3,1.1489577573862775
15_4,1.0885564717767944
15_5,1.1831623121549368
16_1,0.48061724703387854
16_2,0.5481996628797821
16_3,0.3939324897282532
16_4,0.512060532257695
16_5,0.530178202919121
17_1,-0.0569125824763561
17_2,-0.12474574631022818
17_3,-0.2519099410244249
17_4,-0.18491147294696292
17_5,0.0017985239369556843
18_1,0.4789878338592301
18_2,0.5147049768571963
18_3,0.3977107922324647
18_4,0.4501568112661936
18_5,0.5475589498712269
19_1,0.11230458902116949
19_2,0.2287123288954654
19_3,0.2090029521490817
19_4,0.10391335346202196
19_5,0.029540998123356244
20_1,0.09813644582946594
20_2,0.077824356996568
20_3,0.11907500931434735
20_4,0.0985267188573773
20_5,0.08685271184633636
21_1,0.2418821334780974
21_2,-0.1226094110198985
21_3,-0.30100503639159903
21_4,-0.06284140953175527
21_5,-0.06383096299780276
22_1,-0.2908242681614083
22_2,0.022317168921994108
22_3,-0.4498643763913717
22_4,0.27602840540808765
22_5,-0.18811347499497405
23_1,0.09916552661962834
23_2,0.06485129085140233
23_3,0.06035040675161159
23_4,0.11802611074446215
23_5,0.19992772818417273
24_1,1.2872057912944117
24_2,1.2414242139743314
24_3,1.2914550775559517
24_4,1.3118624100085727
24_5,1.2968502868699716
