,target
1_1,1.7068271506007022
1_2,1.6148372183470128
1_3,1.6520622907090396
1_4,1.7142308515277134
1_5,1.725211975033693
2_1,5.5213223971123035
2_2,5.621481309918732
2_3,5.589505454384887
2_4,5.629944469941605
2_5,5.663322115082683
3_1,2.712147013764614
3_2,2.7020393062568644
3_3,2.6760630807463475
3_4,2.7030221649092603
3_5,2.7152835382460103
4_1,2.8941574842595217
4_2,2.9245093475436645
4_3,2.941118986860312
4_4,2.9195261985537657
4_5,2.921520449590215
5_1,0.9480632903200404
5_2,1.026522316799914
5_3,1.001901211350575
5_4,1.0780462228887497
5_5,0.9984574924129433
6_1,4.62543035915061
6_2,3.2587525350553097
6_3,3.0686090092619387
6_4,3.126806156060326
6_5,3.2728143999242807
7_1,2.656803577526286
7_2,2.692455926969549
7_3,2.6942927948587103
7_4,2.644261811434582
7_5,2.604688463915217
8_1,4.531542158598601
8_2,4.495308019042171
8_3,4.471431393671551
8_4,4.617974076937607
8_5,4.693403886682901
9_1,4.617853171661043
9_2,4.40461854490624
9_3,4.433103472850424
9_4,4.532580848059051
9_5,4.478866178802573
10_1,6.163591952937164
10_2,6.154574408361035
10_3,6.090402232586847
10_4,6.152708804124972
10_5,6.158799390710054
11_1,2.5826857998785995
11_2,2.6164275970245967
11_3,2.6010323928435484
11_4,2.5847592342379713
11_5,2.6781974660617265
12_1,7.994743960025719
12_2,7.842807549367251
12_3,7.929300402119011
12_4,7.983975859219781
12_5,8.001262940315579
13_1,3.1485978624019495
13_2,3.125551587149299
13_3,3.159700378654935
13_4,3.1768761129425025
13_5,3.174996244144277
14_1,1.395710602048723
14_2,1.4633355422815921
14_3,1.4613604277869763
14_4,1.3944811699456257
14_5,1.3826549144051645
15_1,2.7099663202405218
15_2,2.761049951587331
15_3,2.768155193590935
15_4,2.774872630413296
15_5,2.75923260361063
16_1,1.4971989288447396
16_2,1.5226051449598963
16_3,1.5182443695877836
16_4,1.5084296962300197
16_5,1.5210841346088098
17_1,0.9598575572599386
17_2,0.9912806616092419
17_3,0.9329071769401784
17_4,0.9994547851833367
17_5,0.893314785685696
18_1,1.5426596963684738
18_2,1.5726796171452457
18_3,1.5028518456078832
18_4,1.5544952617772252
18_5,1.4860203463826125
19_1,1.0436611801446498
19_2,1.1214735269218932
19_3,1.1020593609065101
19_4,1.0761235480827949
19_5,1.1151909518026655
20_1,4.187397750075666
20_2,4.158821812491758
20_3,4.1147601095809945
20_4,4.160131366920489
20_5,4.151503601839547
21_1,1.7815512001369107
21_2,1.757213361569651
21_3,1.7614283933647619
21_4,1.8254284147465618
21_5,1.802511320177011
22_1,1.7244585443930458
22_2,1.8335110412623272
22_3,1.7945908483671316
22_4,1.7490321910187796
22_5,1.6886550582801143
23_1,0.6178858534972143
23_2,0.640426403363998
23_3,0.6043031845726696
23_4,0.5982129158588158
23_5,0.5957192615629754
24_1,2.7204272555986924
24_2,2.675173744518517
24_3,2.7151430014927564
24_4,2.713738265699728
24_5,2.719361998625547
