,target
1_1,0.4145010409586326
1_2,0.23612470473741237
1_3,0.37424499173904757
1_4,0.3743607154167506
1_5,0.5757288194074303
2_1,3.0835419467342975
2_2,3.111782651541245
2_3,3.0961061677408583
2_4,3.166658355372376
2_5,2.9871407303250743
3_1,2.3344226403163266
3_2,2.3317081297058166
3_3,2.304220417880934
3_4,2.3222850252433784
3_5,2.3286712864024137
4_1,2.4649786735704984
4_2,2.4874747809296225
4_3,2.462866434439737
4_4,2.4685589194030015
4_5,2.4776333483790642
5_1,-6.3823183302816595
5_2,-6.348382825905038
5_3,-6.396747338018353
5_4,-6.220367439269799
5_5,-6.459920911195828
6_1,2.592508122461147
6_2,2.5573641155736646
6_3,2.4301820414011903
6_4,2.3372115056968017
6_5,2.3241445124486226
7_1,2.2583454680268797
7_2,2.3600887998832425
7_3,2.3985333413374943
7_4,2.3509693440052093
7_5,2.4085211640360478
8_1,3.2837362739683074
8_2,3.2211071853326056
8_3,3.091638414844665
8_4,3.164945947664078
8_5,3.2296492998138517
9_1,3.873501762151382
9_2,3.853810826254129
9_3,3.8709122496763078
9_4,3.8223160338828808
9_5,3.857205258019037
10_1,5.9156914624494
10_2,5.887267591883141
10_3,5.919566041976759
10_4,5.90153800589158
10_5,5.9219368973720306
11_1,2.466963105523838
11_2,2.5002773479653264
11_3,2.476850961412874
11_4,2.506934116511695
11_5,2.489963112634539
12_1,6.84132289196925
12_2,6.676310042648243
12_3,6.571866989699156
12_4,6.680064404219271
12_5,6.825647193379581
13_1,2.7062803159898277
13_2,2.615853976734497
13_3,2.6861907965325105
13_4,2.7752643790770706
13_5,2.747087912533039
14_1,0.9117871496787587
14_2,1.00131578969475
14_3,1.0770153559963282
14_4,1.073544801828253
14_5,0.750037491559538
15_1,2.467542909892134
15_2,2.488110716712887
15_3,2.4833962646167143
15_4,2.4745717305102035
15_5,2.4985194268997355
16_1,1.4287613633156473
16_2,1.4289790797967357
16_3,1.4253704727349024
16_4,1.4330277024738025
16_5,1.4390470617989124
17_1,0.6627930305262582
17_2,0.6273873712337887
17_3,0.5116015692934744
17_4,0.6872815388791386
17_5,0.5734294272747723
18_1,1.2900283673812343
18_2,1.2712774057535199
18_3,1.1222847108727863
18_4,1.3217259864592512
18_5,1.173629395631943
19_1,0.9615914718254318
19_2,0.9481982515435292
19_3,0.9561111760139882
19_4,0.9521308061082718
19_5,0.9454776163123056
20_1,1.7625977123430403
20_2,1.8144447959922931
20_3,1.8853554420276049
20_4,1.832369996351796
20_5,1.9702224315050831
21_1,1.3617964971083412
21_2,1.365425448985379
21_3,1.1757827531642588
21_4,1.2492066594343274
21_5,1.4381916552911005
22_1,1.232183378968085
22_2,0.632778240018301
22_3,0.6398392847931316
22_4,1.2525184342159417
22_5,1.3795304140067188
23_1,0.48643741882480446
23_2,0.48817128878476956
23_3,0.4548470830419855
23_4,0.49584752200863946
23_5,0.4709871296094701
24_1,2.528235149187535
24_2,2.5456208255450825
24_3,2.546569850174502
24_4,2.5498653899096757
24_5,2.5341681745489217
