,target
1_1,-2.2391375714734965
1_2,-2.2642779785052225
1_3,-2.2075471633416504
1_4,-2.1020378478631967
1_5,-2.183789824456278
2_1,1.2152606152966883
2_2,1.3506930731861646
2_3,1.3714465241381053
2_4,1.578024975530935
2_5,1.273632307614241
3_1,0.8417197230758614
3_2,0.8343360075320135
3_3,0.84462724800086
3_4,0.7399098288630274
3_5,0.7155947713697766
4_1,1.053589793138346
4_2,1.0167192965151457
4_3,1.0033220661302356
4_4,1.003912778518987
4_5,1.044581314018893
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,0.6411713150297923
6_2,0.7174093241198378
6_3,0.6677438465817349
6_4,0.4145089588806142
6_5,0.6286619893771147
7_1,0.3870004720209957
7_2,0.18381016771506448
7_3,0.1785246139764984
7_4,0.16162407052920325
7_5,0.2614499692244371
8_1,0.8976853985872192
8_2,0.8805023256663209
8_3,0.9556557453582635
8_4,0.9346589745195832
8_5,0.8565409523163385
9_1,1.3917146786751278
9_2,0.8819557752851953
9_3,1.13806761639455
9_4,1.3434173947475059
9_5,1.384342688085645
10_1,3.308879078797261
10_2,3.2115322088807075
10_3,3.2569835507184655
10_4,3.1392492325191843
10_5,3.3327461461592893
11_1,1.3539458167807328
11_2,1.444475832651176
11_3,1.3493906824873503
11_4,1.1721639115393117
11_5,1.3265421475222274
12_1,4.37913188488528
12_2,4.1641733651800115
12_3,4.12126731212548
12_4,4.181527386269537
12_5,4.434688829929759
13_1,1.665242883114561
13_2,1.4663958222276927
13_3,1.537542000337566
13_4,1.7783098608933938
13_5,1.7348719952399794
14_1,-1.2012952268146926
14_2,-1.4409182052028187
14_3,-1.29499773193184
14_4,-1.273960491706185
14_5,-1.4129466448468915
15_1,1.1996527754994026
15_2,1.2011897892421495
15_3,1.191679515944439
15_4,1.143889849187041
15_5,1.1974602517438875
16_1,0.4360497971775204
16_2,0.4923569457350023
16_3,0.5342047657610054
16_4,0.38223879585677484
16_5,0.62988156796431
17_1,-0.013720529521018918
17_2,-0.031373939062302424
17_3,-0.1749038802329161
17_4,-0.18326411656740335
17_5,0.004192097153966038
18_1,0.5778315244775774
18_2,0.5938321915060216
18_3,0.5331417876169917
18_4,0.4904871230420649
18_5,0.6175756566937081
19_1,0.12927727730939834
19_2,0.2333913676879698
19_3,0.1795976292898122
19_4,0.2486797039305781
19_5,0.16569394382555747
20_1,0.11551066584683833
20_2,0.0950281172696883
20_3,0.060031406486486485
20_4,0.098053974272501
20_5,0.1089974065337167
21_1,0.26601658116019966
21_2,0.20118936088185133
21_3,-0.14873100049227947
21_4,0.20915639501372302
21_5,0.2611307051768356
22_1,0.2997622328541852
22_2,0.26346831257479153
22_3,-0.144647751026739
22_4,-0.02676005178990054
22_5,0.18849425540486492
23_1,0.14026511675523035
23_2,0.18932435420046295
23_3,0.1708437901105369
23_4,0.14051322262891563
23_5,0.15438324266041725
24_1,1.2885803947268177
24_2,1.3445710169434106
24_3,1.3384662080748275
24_4,1.2847676789605484
24_5,1.2788709096937867
