,target
1_1,-8.0
1_2,-8.0
1_3,-8.0
1_4,-8.0
1_5,-8.0
2_1,-8.0
2_2,-8.0
2_3,-8.0
2_4,-8.0
2_5,-8.0
3_1,-0.002194486668600878
3_2,-0.002023266207619411
3_3,0.17558537386431283
3_4,0.17391606911930774
3_5,0.3957474403489759
4_1,0.48230257274883925
4_2,0.3793234244853056
4_3,0.7010784781926096
4_4,0.6967751313826888
4_5,0.6519317951227115
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,-1.3317146970437996
6_2,-1.6351253376444983
6_3,-0.10784999333096211
6_4,0.38793844195518523
6_5,-1.3231124247510144
7_1,-2.346246841549184
7_2,-0.2552078076536154
7_3,0.24780465614729982
7_4,-0.6764458061082679
7_5,-0.38721403118422426
8_1,-0.06596068954850563
8_2,0.5582575982422504
8_3,0.3707496845370594
8_4,-0.22720336563744398
8_5,-0.4547167522600424
9_1,0.21132372324032445
9_2,-0.012231051335789174
9_3,0.009504097395980628
9_4,-0.02978485394009544
9_5,0.46602406310395494
10_1,1.2838062832116408
10_2,1.4249456948104888
10_3,0.9871421463905182
10_4,1.0299286402328969
10_5,1.7052383290500108
11_1,1.5019746924402484
11_2,1.1357405035019665
11_3,1.261033417973718
11_4,1.1747611271957663
11_5,0.9638638138600243
12_1,0.1017936894010199
12_2,0.44839351897459995
12_3,0.7381821581169937
12_4,0.8402876935110106
12_5,0.9686763100109942
13_1,0.3275540315153344
13_2,-0.5449174116201694
13_3,0.7747607110076257
13_4,0.3465898471287279
13_5,-0.6035859617466964
14_1,-4.379675999718946
14_2,-4.233222171722722
14_3,-4.553073912816401
14_4,-4.186415342292698
14_5,-4.273693845109833
15_1,0.9262347521749542
15_2,0.8728717149146926
15_3,0.9874701618459576
15_4,0.9110705030168965
15_5,0.9815157580994806
16_1,0.19952546895478362
16_2,-0.21281765409957712
16_3,-0.12286129754115711
16_4,0.20996108719190215
16_5,0.38989268754194006
17_1,-1.6615604013770153
17_2,-2.3747342279122736
17_3,-3.740455573301154
17_4,-1.6633836671841318
17_5,-2.8828199820814024
18_1,-0.33705117796218503
18_2,-0.6607193923578996
18_3,-1.1141843479544784
18_4,-0.657700367792899
18_5,-0.9510774096727426
19_1,-0.02366061804895136
19_2,0.01703333414153331
19_3,-0.022693692739342502
19_4,-0.03524008917931099
19_5,-0.09699806764876386
20_1,-0.22607918743750774
20_2,-0.3205439498886562
20_3,-0.3736787043723286
20_4,-0.1482329398419176
20_5,-0.33212624876785113
21_1,0.29476609730451236
21_2,0.31365843591959913
21_3,0.27194639637448387
21_4,0.14740815234341037
21_5,-0.09072399595480196
22_1,-0.1599837163842051
22_2,0.29114650837485184
22_3,0.12176568228479034
22_4,0.3565561177629541
22_5,-0.1599837163842051
23_1,0.09637789510628753
23_2,0.1772299160119802
23_3,0.1948725453571928
23_4,0.1322590247172829
23_5,0.14309957707245496
24_1,1.113261559028324
24_2,1.1637566715411782
24_3,1.0573017484593756
24_4,1.1198056777474361
24_5,1.1881134982246149
