,target
1_1,-0.30787044732538904
1_2,0.08417989671438267
1_3,-0.2902336066496514
1_4,0.08563796184751311
1_5,0.07617524656418014
2_1,3.688017201434422
2_2,3.339725444262163
2_3,3.083157389809928
2_4,3.207074403865945
2_5,3.5807564878922964
3_1,2.0051152016811793
3_2,1.9740571957393334
3_3,2.0265186189138773
3_4,2.028294437205387
3_5,2.046664919989546
4_1,2.2397768155598268
4_2,2.258888273411647
4_3,2.2164229343613986
4_4,2.2426601123586116
4_5,2.1873249647801742
5_1,-8.0
5_2,-8.0
5_3,-8.0
5_4,-8.0
5_5,-8.0
6_1,2.596358469556118
6_2,2.5930378428568326
6_3,2.547302516442875
6_4,2.5007219533052445
6_5,2.327735895949818
7_1,1.994011340197169
7_2,1.9284493635896789
7_3,1.972138108778782
7_4,1.9582255073166301
7_5,2.213895853668384
8_1,2.7896819414323355
8_2,2.858429884546582
8_3,2.6193554207427154
8_4,2.813261803253525
8_5,2.589964849649107
9_1,2.528659876224181
9_2,2.425156466636315
9_3,2.5395345300748384
9_4,2.6364847409489656
9_5,2.531917735634283
10_1,5.835098017600534
10_2,5.898835416412931
10_3,5.852638793516875
10_4,6.002030935136203
10_5,5.817774897667381
11_1,2.5926320076991725
11_2,2.6834798090387717
11_3,2.6518874016886693
11_4,2.6569641530950863
11_5,2.6848727708768862
12_1,6.281532831045432
12_2,6.547371847150825
12_3,6.151579567343818
12_4,6.313312162111127
12_5,6.1979978741363775
13_1,2.4476545917270527
13_2,2.4531372167397127
13_3,2.4496139055127206
13_4,2.462792031558403
13_5,2.5709560492009746
14_1,0.42546800817848773
14_2,0.45575324678892215
14_3,0.6466938863409104
14_4,0.6088446047680178
14_5,0.48430483349102527
15_1,2.453006032547438
15_2,2.514081184021099
15_3,2.4846307848219378
15_4,2.4622998188232814
15_5,2.4791378316101547
16_1,1.5135430100831666
16_2,1.482658027042601
16_3,1.4952539226265453
16_4,1.5151862973440018
16_5,1.495579643277974
17_1,0.6099737029359846
17_2,0.5795923081490981
17_3,0.5210662502702054
17_4,0.6226271980134158
17_5,0.5361521225267656
18_1,1.250544747850177
18_2,1.1839377732822325
18_3,1.164002699461976
18_4,1.3114127821104107
18_5,1.127859488774599
19_1,0.864307733066148
19_2,0.8704490774076602
19_3,0.8656042239076519
19_4,0.8714299736356249
19_5,0.841114143468486
20_1,0.43245761267891586
20_2,0.4615926492140843
20_3,0.42408333016590005
20_4,0.44897037366343245
20_5,1.069486362882965
21_1,0.8310064605578412
21_2,0.9103304971155761
21_3,0.968916903455948
21_4,1.017964816075389
21_5,0.9306919112950562
22_1,1.1803354822586052
22_2,0.9012856690051035
22_3,0.727493641270739
22_4,1.0870803875304964
22_5,1.1232609137458376
23_1,0.5654416670574988
23_2,0.6127092285220707
23_3,0.6097251330279241
23_4,0.6310661168645277
23_5,0.636187482815723
24_1,2.4800581068470677
24_2,2.458441293507428
24_3,2.481153624053793
24_4,2.4828859315502845
24_5,2.4833632849604377
